,Tissue,Expected,Observed,Fold Change,Q value
0,posterior lateral right ganglion(WBbt:0005463),4.463647199046484,9.0,2.0162883845126833,0.053517019762917374
1,preanal ganglion neuron(WBbt:0005447),6.249106078665077,11.0,1.7602517642571047,0.07222034317568848
2,phasmid left sensillum(WBbt:0005431),5.0588001589193485,9.0,1.7790779863347208,0.09107997110631892
3,inner labial neuron(WBbt:0005117),5.186332936034963,14.0,2.699402481997855,0.002719970972699047
4,sensory neuron(WBbt:0005759),33.83869686134287,57.0,1.6844620297750434,0.0009243867963432399
5,blast cell(WBbt:0006783),9.69249106078665,24.0,2.4761436301032957,0.0009243867963432399
6,ASKL(WBbt:0003884),4.463647199046484,11.0,2.4643524699599464,0.01381048126085684
7,ciliated neuron(WBbt:0006816),34.00874056416369,58.0,1.7054439252336449,0.0009243867963432399
8,lumbar left ganglion neuron(WBbt:0005097),12.328168454509337,22.0,1.784531098936513,0.01724870636199845
9,lumbar ganglion right(WBbt:0005601),13.305919745729042,23.0,1.7285539398644412,0.019507931383966382
10,retrovesicular ganglion(WBbt:0005656),5.0588001589193485,10.0,1.9767533181496897,0.05066545046903169
11,interneuron(WBbt:0005113),22.190703218116806,34.0,1.5321731657535718,0.022377164246199434
12,AWC(WBbt:0005672),4.676201827572506,10.0,2.1384876805437556,0.031352574413592786
13,phasmid neuron(WBbt:0006753),10.202622169249105,17.0,1.6662383177570095,0.053517019762917374
14,odorsensory neuron(WBbt:0005839),8.884783472387763,14.0,1.575727764611188,0.09107997110631892
15,extracellular component(WBbt:0005732),6.3766388557806915,12.0,1.8818691588785046,0.048018374899567354
16,AWCR(WBbt:0003826),4.463647199046484,10.0,2.240320427236315,0.023575985375377518
17,oxygene sensory neuron(WBbt:0008432),4.378625347636074,11.0,2.512203974231014,0.012439278053793414
18,phasmid right sensillum(WBbt:0005427),5.0588001589193485,9.0,1.7790779863347208,0.09107997110631892
19,lateral ganglion left(WBbt:0005103),20.40524433849821,29.0,1.4212032710280376,0.06457749462341583
20,dorsal nerve cord(WBbt:0006750),11.137862534763608,17.0,1.5263251765713062,0.09107997110631892
21,ASEL(WBbt:0003904),5.526420341676599,16.0,2.8951833213515457,0.0009243867963432399
22,amphid right sensillum(WBbt:0005392),18.322208978943188,30.0,1.6373571567968428,0.01724870636199845
23,anterior ganglion(WBbt:0005375),11.095351609058403,18.0,1.6223009990331938,0.05383837538267992
24,outer labial sensillum(WBbt:0005501),4.293603496225666,14.0,3.2606643841954286,0.0009243867963432399
25,ADLL(WBbt:0003997),4.463647199046484,9.0,2.0162883845126833,0.053517019762917374
26,lumbar right ganglion neuron(WBbt:0005600),12.753277711561383,22.0,1.7250467289719627,0.022377164246199434
27,lumbar ganglion left(WBbt:0005098),12.923321414382201,23.0,1.7797282341367437,0.01724870636199845
28,ASER(WBbt:0003903),5.526420341676599,17.0,3.0761322789360173,0.0009243867963432399
29,ASIL(WBbt:0003888),5.866507747318236,13.0,2.215969118244616,0.01724870636199845
30,embryonic cell(WBbt:0007028),39.790226460071516,50.0,1.2565899832254972,0.09107997110631892
31,lateral ganglion right neuron(WBbt:0005100),20.2777115613826,29.0,1.430141656380415,0.06410286759906508
32,ASHL(WBbt:0003890),4.421136273341279,8.0,1.809489575844716,0.09107997110631892
33,posterior lateral left ganglion(WBbt:0005464),7.014302741358761,12.0,1.7107901444350042,0.07310210805332827
34,ASIR(WBbt:0003887),5.866507747318236,13.0,2.215969118244616,0.01724870636199845
35,sensillum(WBbt:0006929),35.836710369487484,55.0,1.5347390827152694,0.0032129969166274667
36,nerve ring neuron(WBbt:0006974),17.72705601907032,32.0,1.8051502723055202,0.0036255029254769295
37,dopaminergic neuron(WBbt:0006746),4.378625347636074,10.0,2.2838217947554673,0.022377164246199434
38,chemosensory neuron(WBbt:0005837),16.281684545093366,29.0,1.78114248066177,0.0071473215637772305
39,serotonergic neuron(WBbt:0006837),9.77751291219706,17.0,1.738683462007314,0.03856327358494206
40,AWCL(WBbt:0003827),4.463647199046484,10.0,2.240320427236315,0.023575985375377518
41,ADLR(WBbt:0003995),4.463647199046484,9.0,2.0162883845126833,0.053517019762917374
42,male-specific(WBbt:0005757),8.162097735399284,16.0,1.960280373831776,0.01921604104023648
43,anterior ganglion (post)(WBbt:0005371),8.969805323798173,14.0,1.5607919564158212,0.09326180671222951
44,amphid left sensillum(WBbt:0005395),18.364719904648393,30.0,1.6335669781931463,0.01724870636199845
45,lateral ganglion left neuron(WBbt:0005102),20.320222487087804,29.0,1.4271497282289913,0.06423206543999185
46,interfacial epithelial cell(WBbt:0005754),13.560985299960269,20.0,1.4748190900301763,0.09107997110631892
47,lateral ganglion right(WBbt:0005101),20.36273341279301,29.0,1.4241702924706845,0.06439079118462142
48,carbon dioxide sensory neuron(WBbt:0008430),8.03456495828367,18.0,2.2403204272363153,0.004125353279956465
49,mechanosensory neuron(WBbt:0008431),14.156138259833135,28.0,1.9779405573798097,0.0025776169459509005
50,amphid neuron(WBbt:0005394),26.399284862932063,44.0,1.6667118154318479,0.002719970972699047
51,ASKR(WBbt:0003883),4.378625347636074,10.0,2.2838217947554673,0.022377164246199434
52,inner labial sensillum(WBbt:0005116),5.781485895907827,16.0,2.7674546454095657,0.00109593033476009
