,Tissue,Expected,Observed,Fold Change,Q value
0,head muscle(WBbt:0006761),9.67818831942789,15.0,1.5498768472906403,0.07087046763938185
1,phasmid left sensillum(WBbt:0005431),6.618990862137466,13.0,1.9640456182472987,0.020988181832655436
2,sensory neuron(WBbt:0005759),44.274930472785066,61.0,1.3777548456568556,0.012174987415930436
3,blast cell(WBbt:0006783),12.68176400476758,31.0,2.444454887218045,2.7778598679036752e-05
4,Cell(WBbt:0004017),237.44934445768772,253.0,1.0654904126091758,0.009618110866724304
5,anterior gonad arm(WBbt:0005374),11.179976162097734,17.0,1.5205756929637528,0.07012580153948153
6,terminal bulb(WBbt:0003732),10.957489074294795,19.0,1.7339738941261784,0.020988181832655436
7,ASKL(WBbt:0003884),5.8402860548271756,10.0,1.7122448979591836,0.07082406461116034
8,tail ganglion(WBbt:0006977),74.42193087008344,86.0,1.1555733504163996,0.09453500990358212
9,sex organ(WBbt:0008422),39.15772745331744,53.0,1.3535004058441558,0.02337342776996913
10,hermaphrodite gonad(WBbt:0005178),48.83591577274534,62.0,1.2695574357305563,0.044811433558558676
11,lumbar left ganglion neuron(WBbt:0005097),16.130313865713152,25.0,1.5498768472906403,0.030764047928990842
12,lumbar ganglion right(WBbt:0005601),17.409614620580054,28.0,1.608306709265176,0.017566990019234147
13,pharyngeal cell(WBbt:0005460),41.215733015494635,61.0,1.4800173510699828,0.00292868322051896
14,corpus(WBbt:0003733),9.67818831942789,15.0,1.5498768472906403,0.07087046763938185
15,pharyngeal segment(WBbt:0005789),15.24036551450139,26.0,1.7059958289885297,0.011450227357797705
16,gonad(WBbt:0005175),61.85141040921732,79.0,1.2772546248715313,0.019936043537326156
17,somatic nervous system(WBbt:0005760),77.7036154151768,108.0,1.3898967174557726,0.0004892552589700612
18,interneuron(WBbt:0005113),29.03456495828367,46.0,1.5843185550082102,0.0032535058261525
19,tail neuron(WBbt:0006759),72.97576479936431,85.0,1.1647702526132406,0.08373005746866788
20,body wall musculature(WBbt:0005813),68.91537544696067,106.0,1.5381182981667243,1.3497160418415628e-05
21,metacorpus(WBbt:0003711),9.12197059992054,14.0,1.5347560975609758,0.0785949287551817
22,HSNL(WBbt:0004758),6.00715137067938,14.0,2.3305555555555557,0.005049287924759387
23,extracellular component(WBbt:0005732),8.34326579261025,14.0,1.6780000000000002,0.05187751981084032
24,hermaphrodite somatic gonadal cell(WBbt:0007815),25.91974572904251,38.0,1.4660637645616186,0.020181139983215662
25,muscle cell(WBbt:0003675),76.2574493444577,104.0,1.3638011878712095,0.0008362245378802471
26,posterior lateral right ganglion(WBbt:0005463),5.8402860548271756,16.0,2.739591836734694,0.0006686425395568996
27,oxygene sensory neuron(WBbt:0008432),5.729042510925705,10.0,1.745492371705964,0.0678855517037495
28,phasmid right sensillum(WBbt:0005427),6.618990862137466,13.0,1.9640456182472987,0.020988181832655436
29,smooth muscle(WBbt:0005781),23.361144219308702,38.0,1.6266326530612243,0.005049287924759387
30,cholinergic neuron(WBbt:0006840),18.855780691299167,28.0,1.4849557522123893,0.0364588934131696
31,anal sphincter muscle(WBbt:0005798),7.1752085816448155,19.0,2.648006644518272,0.0004892552589700612
32,lumbar right ganglion neuron(WBbt:0005600),16.6865315852205,26.0,1.5581428571428573,0.026447973874449734
33,posterior lateral left ganglion(WBbt:0005464),9.177592371871276,21.0,2.288181818181818,0.0010289342202678135
34,gon_herm_dtc_A(WBbt:0004520),10.67938021454112,17.0,1.5918526785714286,0.05302813079554174
35,anal depressor muscle(WBbt:0004292),23.91736193881605,36.0,1.5051827242524918,0.01818849454136796
36,pharyngeal neuron(WBbt:0005439),14.4616607071911,21.0,1.4521153846153847,0.07082406461116034
37,pharyngeal nervous system(WBbt:0005440),14.517282479141835,21.0,1.446551724137931,0.07087046763938185
38,vulval cell(WBbt:0007831),5.8959078267779095,10.0,1.696091644204852,0.07087046763938185
39,outer labial sensillum(WBbt:0005501),5.617798967024235,11.0,1.958062234794908,0.030764047928990842
40,HSNR(WBbt:0004757),5.951529598728645,14.0,2.352336448598131,0.004781882159109792
41,body muscle cell(WBbt:0007810),52.56257449344457,79.0,1.5029705215419502,0.0004892552589700612
42,syncytium(WBbt:0008074),25.085419149781487,35.0,1.3952328159645233,0.044811433558558676
43,lumbar ganglion left(WBbt:0005098),16.90901867302344,27.0,1.596781015037594,0.019884940107641014
44,hermaphrodite-specific(WBbt:0005758),104.84704012713549,132.0,1.2589768851837817,0.001984459616649023
45,epithelial system(WBbt:0005730),91.83154549066349,106.0,1.154287444838626,0.06901561307225808
46,embryonic cell(WBbt:0007028),52.06197854588796,63.0,1.2100961538461539,0.0785949287551817
47,motor neuron(WBbt:0005409),24.251092570520463,34.0,1.4019986893840104,0.044811433558558676
48,accessory cell(WBbt:0005762),8.398887564560985,17.0,2.024077578051088,0.008473193872447469
49,dorsal nerve cord(WBbt:0006750),14.57290425109257,26.0,1.784133042529989,0.006569133635835205
