#Larva_Pan_Neuronal_Enriched_W
,Tissue,Expected,Observed,Fold Change,Q value
0,SMDDL(WBbt:0004972),4.804274688303978,20.0,4.162959301367606,1.4867995117156867e-09
1,male-specific(WBbt:0005757),27.130021769245996,51.0,1.8798363095238093,5.972318341203208e-06
2,AS neuron(WBbt:0005334),4.097763704729863,11.0,2.6843909977784217,0.0010337054542426739
3,R9AL(WBbt:0003971),3.9564615080150407,9.0,2.2747599039615847,0.010220374742936624
4,anterior deirid sensillum(WBbt:0006927),5.652087868592915,18.0,3.1846638655462187,2.1982107600280813e-06
5,embryonic cell(WBbt:0007028),133.67187809222244,246.0,1.8403272514079627,1.303964948856393e-26
6,ray 9 left(WBbt:0006967),5.369483475163269,10.0,1.862376529559192,0.036190869873067154
7,AFDR(WBbt:0003991),7.630318622600435,22.0,2.8832347753916383,1.633604281405789e-06
8,serotonergic neuron(WBbt:0006837),32.92341183455373,83.0,2.521002392373258,1.4813771270418604e-16
9,pharyngeal segment(WBbt:0005789),39.140708490005935,67.0,1.7117727957609037,7.072879445966762e-06
10,RMDVL(WBbt:0005031),3.673857114585395,11.0,2.994128420599009,0.0003321065542975323
11,uterine-vulval cell(WBbt:0006790),4.38036809815951,16.0,3.6526610644257698,6.732292840044574e-07
12,PVDL(WBbt:0004090),9.608549376607955,27.0,2.809997528423134,2.2564257683889434e-07
13,IL sensillum left(WBbt:0005123),6.2172966554522064,12.0,1.9300993124522536,0.017532153831297196
14,ganglion(WBbt:0005189),251.80051454581437,454.0,1.8030145840603358,2.9422476969203936e-60
15,lateral ganglion right neuron(WBbt:0005100),68.10765881654463,157.0,2.3051739367946347,7.02885683061873e-27
16,ALML(WBbt:0003954),12.858499901048882,41.0,3.188552344014529,1.8816918894245537e-12
17,Cell(WBbt:0004017),606.3277261033049,675.0,1.1132593330970235,5.853233231240859e-17
18,AWCR(WBbt:0003826),15.401939441915694,33.0,2.142587310153419,1.4781952681648343e-05
19,ASJR(WBbt:0003885),11.30417573718583,31.0,2.7423494397759107,6.024555829407854e-08
20,ray 8 right(WBbt:0006966),5.369483475163269,10.0,1.862376529559192,0.036190869873067154
21,RIMR(WBbt:0005053),3.673857114585395,15.0,4.082902391725921,1.8725428466354453e-07
22,PVDR(WBbt:0004088),9.608549376607955,27.0,2.809997528423134,2.2564257683889434e-07
23,R9AR(WBbt:0003970),3.9564615080150407,9.0,2.2747599039615847,0.010220374742936624
24,SIA(WBbt:0005361),3.8151593113002176,11.0,2.8832347753916383,0.00048434454654803735
25,RIML(WBbt:0003926),3.673857114585395,15.0,4.082902391725921,1.8725428466354453e-07
26,AWBL(WBbt:0003829),10.456362556896892,25.0,2.390888787947612,1.8602091342247685e-05
27,R6AR(WBbt:0004016),3.673857114585395,10.0,2.721934927817281,0.001454907378449656
28,PHBL(WBbt:0004364),12.293291114189591,38.0,3.091116906532728,3.943641791687676e-11
29,ADFL(WBbt:0004003),11.445477933900653,23.0,2.0095272676972025,0.0007704987027986407
30,OL quadrant dorsal right sensillum(WBbt:0005507),6.2172966554522064,19.0,3.0559905780494017,2.617221749112479e-06
31,R1AR(WBbt:0004050),3.5325549178705717,9.0,2.5477310924369747,0.004112451248933359
32,R1BL(WBbt:0004048),4.239065901444686,12.0,2.830812324929972,0.00036110612387258833
33,R7AL(WBbt:0004006),3.673857114585395,8.0,2.1775479422538244,0.019904999405154927
34,R8AR(WBbt:0003992),3.8151593113002176,9.0,2.3590102707749767,0.007634101101702594
35,postdeirid sensillum left(WBbt:0006969),6.782505442311499,25.0,3.6859535480859007,6.512283112345652e-10
36,ray 2 right(WBbt:0006947),5.369483475163269,12.0,2.2348518354710305,0.004433707591608514
37,lateral ganglion left neuron(WBbt:0005102),68.24896101325945,157.0,2.300401319948269,8.613061865672062e-27
38,tail(WBbt:0005741),236.53987730061348,386.0,1.6318601514679947,3.1236930436349527e-34
39,amphid left sensillum(WBbt:0005395),61.7490599643776,119.0,1.9271548436308161,2.4236292572019776e-13
40,RMED(WBbt:0005027),4.239065901444686,13.0,3.06671335200747,7.960778328955134e-05
41,ray 4 right(WBbt:0006958),5.086879081733624,10.0,1.9658418923124803,0.024241622031327865
42,ventral ganglion (ant)(WBbt:0005266),14.69542845834158,48.0,3.266321913380737,6.944707103254783e-15
43,ADER(WBbt:0004007),4.5216702948743315,17.0,3.7596726190476195,1.8447775113294943e-07
44,RMER(WBbt:0005023),3.8151593113002176,16.0,4.193796036933292,4.49897037222155e-08
45,PDER(WBbt:0004382),6.35859885216703,24.0,3.774416433239962,6.996209926093918e-10
46,R7BL(WBbt:0004001),4.38036809815951,12.0,2.7394957983193273,0.000521672679617574
47,OL lateral left sensillum(WBbt:0005510),6.499901048881853,20.0,3.0769699184021433,1.3265500565901209e-06
48,PLML(WBbt:0004104),12.575895507619236,38.0,3.0216536052623297,7.97613530404445e-11
49,uv1(WBbt:0006791),3.8151593113002176,15.0,3.931683784624961,3.7445425723027623e-07
50,R5BL(WBbt:0004022),4.5216702948743315,13.0,2.875043767507003,0.00018741754878551326
51,FLPL(WBbt:0004798),4.9455768850188,21.0,4.246218487394958,3.7591695142838033e-10
52,R5AR(WBbt:0004023),3.673857114585395,9.0,2.449741435035553,0.005613087170257286
53,retrovesicular ganglion neuron(WBbt:0005403),13.847615278052642,52.0,3.755159206539759,1.5366311254676634e-19
54,lateral ganglion left(WBbt:0005103),68.5315654066891,157.0,2.290915128938173,1.303964948856393e-26
55,R7AR(WBbt:0004002),3.673857114585395,8.0,2.1775479422538244,0.019904999405154927
56,CANR(WBbt:0004947),10.173758163467248,21.0,2.0641339869281046,0.0008564828714885627
57,ray 3 left(WBbt:0006955),5.086879081733624,11.0,2.1624260815437286,0.008166994871782188
58,phasmid left sensillum(WBbt:0005431),16.814961409063923,46.0,2.735658969470141,5.4424561188478835e-11
59,BDUR(WBbt:0003811),5.228181278448446,18.0,3.442879854644561,4.948455640867767e-07
60,glutamatergic neuron(WBbt:0006829),16.108450425489806,50.0,3.103960882598654,2.2189689699903292e-14
61,BAGL(WBbt:0003824),5.510785671878092,19.0,3.447784241901889,2.391979751659676e-07
62,CEPVR(WBbt:0004931),4.804274688303978,16.0,3.3303674410940847,3.4433306577453584e-06
63,CEPDL(WBbt:0004938),5.086879081733624,16.0,3.1453470276999687,8.843560915630227e-06
64,R9BR(WBbt:0003966),4.097763704729863,10.0,2.440355452525838,0.004081443841337854
65,motor neuron(WBbt:0005409),61.89036216109242,173.0,2.795265594822404,2.0049615890870496e-42
66,OL lateral right sensillum(WBbt:0005509),6.6412032455966745,20.0,3.0115024733297577,1.9973365277229295e-06
67,R5AL(WBbt:0004024),3.673857114585395,9.0,2.449741435035553,0.005613087170257286
68,ADEL(WBbt:0004009),4.5216702948743315,17.0,3.7596726190476195,1.8447775113294943e-07
69,AUAL(WBbt:0003872),4.662972491589155,15.0,3.2168321874204224,1.1438396985162159e-05
70,interneuron(WBbt:0005113),74.60755986542648,185.0,2.4796414778032423,6.066566429038636e-37
71,M4 neuron(WBbt:0004467),3.5325549178705717,10.0,2.830812324929972,0.0009805350371129336
72,ADLL(WBbt:0003997),14.836730655056401,37.0,2.493810857676404,6.555847986859346e-08
73,DB neuron(WBbt:0005274),7.912923016030081,26.0,3.2857643057222887,7.501036550775788e-09
74,OLLL(WBbt:0004445),5.510785671878092,20.0,3.629246570423041,3.979007647719567e-08
75,ADLR(WBbt:0003995),14.836730655056401,37.0,2.493810857676404,6.555847986859346e-08
76,IL sensillum dorsal right(WBbt:0005124),4.9455768850188,10.0,2.0220088035214085,0.019469909571559967
77,ray 7 right(WBbt:0006964),5.652087868592915,13.0,2.3000350140056023,0.002429116552782982
78,RID(WBbt:0003938),3.8151593113002176,14.0,3.6695715323166307,2.748609464987646e-06
79,ALNR(WBbt:0003937),4.38036809815951,13.0,2.967787114845938,0.00012327466644541064
80,AVKR(WBbt:0003844),3.9564615080150407,8.0,2.0220088035214085,0.03292170657588611
81,R8BL(WBbt:0003990),4.239065901444686,10.0,2.3590102707749767,0.0053530484570903526
82,DVA(WBbt:0004823),4.9455768850188,11.0,2.2242096838735494,0.006311241628692394
83,R6BR(WBbt:0004012),4.097763704729863,12.0,2.9284265430310055,0.0002503243289210793
84,ASIR(WBbt:0003887),19.64100534336038,51.0,2.5966084275436794,4.842830242024621e-11
85,R6BL(WBbt:0004014),4.097763704729863,12.0,2.9284265430310055,0.0002503243289210793
86,ventral nerve cord(WBbt:0005829),64.43380170195923,122.0,1.8934161383851789,4.4438298291930144e-13
87,head neuron(WBbt:0006751),306.62576687116564,466.0,1.5197679071628651,6.5449294978653785e-37
88,head motor neuron(WBbt:0008610),19.21709875321591,65.0,3.38240443236118,5.693127752610825e-21
89,PHAR(WBbt:0004365),12.293291114189591,37.0,3.0097717247818667,1.6612182845406137e-10
90,ray 5 right(WBbt:0006960),5.652087868592915,14.0,2.4769607843137256,0.0007202744356078374
91,AIAL(WBbt:0003989),3.5325549178705717,10.0,2.830812324929972,0.0009805350371129336
92,ALNL(WBbt:0003939),4.38036809815951,13.0,2.967787114845938,0.00012327466644541064
93,IL sensillum right(WBbt:0005122),6.2172966554522064,12.0,1.9300993124522536,0.017532153831297196
94,ASIL(WBbt:0003888),19.64100534336038,51.0,2.5966084275436794,4.842830242024621e-11
95,R3AL(WBbt:0004036),3.5325549178705717,9.0,2.5477310924369747,0.004112451248933359
96,SDQL(WBbt:0004993),5.086879081733624,18.0,3.538515406162465,2.819891573118581e-07
97,sensillum(WBbt:0006929),119.96556501088462,222.0,1.8505310251309004,8.235339569431225e-24
98,AUAR(WBbt:0003871),4.5216702948743315,15.0,3.3173581932773115,7.072879445966762e-06
99,AIMR(WBbt:0003969),3.8151593113002176,10.0,2.6211225230833075,0.002113559771254619
100,ray 1 left(WBbt:0006944),5.228181278448446,12.0,2.295253236429707,0.0035188146495556834
101,PVM(WBbt:0004086),8.33682960617455,27.0,3.238641219199544,5.856266381229251e-09
102,OLQDR(WBbt:0004438),4.9455768850188,19.0,3.8418167266906766,2.4299122177430603e-08
103,R1BR(WBbt:0004046),4.239065901444686,12.0,2.830812324929972,0.00036110612387258833
104,OLLR(WBbt:0004444),5.652087868592915,20.0,3.5385154061624653,6.76419786918898e-08
105,R5BR(WBbt:0004021),4.5216702948743315,13.0,2.875043767507003,0.00018741754878551326
106,uterine epithelial cell(WBbt:0008435),15.68454383534534,25.0,1.593925858631741,0.015493873535768688
107,pharyngeal motor neuron(WBbt:0003677),9.32594498317831,28.0,3.002376708259061,2.4330083349208636e-08
108,AVDR(WBbt:0003865),4.097763704729863,14.0,3.416497633536173,8.612751096495453e-06
109,cholinergic neuron(WBbt:0006840),48.042746883039776,136.0,2.830812324929972,1.8794701051397313e-33
110,DD neuron(WBbt:0005270),8.76073619631902,31.0,3.5385154061624644,3.369537991966551e-11
111,ASKR(WBbt:0003883),14.554126261626756,43.0,2.954488591553126,1.3472333125948367e-11
