#GABAergic-motor-neurons_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value
0,SMDDL(WBbt:0004972),1.0698594894122304,6.0,5.608213096559378,0.0008138563765401962
1,male-specific(WBbt:0005757),6.041559469622007,15.0,2.4828026729559745,0.0024810723695204363
2,AS neuron(WBbt:0005334),0.9125272115574906,8.0,8.766861852092822,3.501106261212649e-06
3,embryonic cell(WBbt:0007028),29.767266970116765,57.0,1.9148550001994493,1.658908286642042e-06
4,smooth muscle(WBbt:0005781),13.278844250940036,24.0,1.807386211213449,0.008267629716739765
5,serotonergic neuron(WBbt:0006837),7.331684148030873,19.0,2.5914918886819445,0.0004392685657780895
6,pharyngeal segment(WBbt:0005789),8.716208193152582,21.0,2.4093045432872424,0.0005571820318147567
7,RMDVL(WBbt:0005031),0.8181278448446467,3.0,3.6669085631349785,0.043767830628119384
8,uterine-vulval cell(WBbt:0006790),0.9754601226993865,4.0,4.10062893081761,0.014672077110438879
9,ganglion(WBbt:0005189),56.073223827429246,91.0,1.622877976127452,9.567389249443909e-08
10,lateral ganglion right neuron(WBbt:0005100),15.166831585196913,28.0,1.8461337717581356,0.0031750573216224654
11,ALML(WBbt:0003954),2.8634474569562633,9.0,3.1430644826871244,0.0036374042270333902
12,Cell(WBbt:0004017),135.02256085493767,148.0,1.0961131166739218,0.003345655021857902
13,AIAR(WBbt:0003987),0.8181278448446467,4.0,4.889211417513304,0.006990995760199957
14,SIA(WBbt:0005361),0.8495943004155947,6.0,7.06219426974144,0.00020396961162622265
15,motor neuron(WBbt:0005409),13.782307540075202,51.0,3.700396312570001,4.444327170825943e-16
16,post-embryonic cell(WBbt:0007030),6.576489214328122,15.0,2.280852216304053,0.005383056210706819
17,anal sphincter muscle(WBbt:0005798),4.059172768652286,12.0,2.9562673687289744,0.0016367896246501645
18,PLML(WBbt:0004104),2.8005145458143677,11.0,3.9278496219348455,0.00023831181942503578
19,lateral ganglion left neuron(WBbt:0005102),15.19829804076786,29.0,1.9081083896506374,0.0016402290097716303
20,tail(WBbt:0005741),52.67484662576687,71.0,1.347891917074307,0.005383056210706819
21,amphid left sensillum(WBbt:0005395),13.750841084504255,22.0,1.599902134335017,0.04874489521426235
22,RMED(WBbt:0005027),0.9439936671284386,13.0,13.771278825995807,3.784319582961509e-12
23,ventral ganglion (ant)(WBbt:0005266),3.272511379378587,22.0,6.722665699080793,3.784319582961509e-12
24,RMER(WBbt:0005023),0.8495943004155947,14.0,16.47845329606336,3.191585229664261e-14
25,OL lateral left sensillum(WBbt:0005510),1.4474569562636057,5.0,3.454334153677878,0.016731620733635738
26,uv1(WBbt:0006791),0.8495943004155947,3.0,3.53109713487072,0.049360773166980315
27,retrovesicular ganglion neuron(WBbt:0005403),3.0837126459528994,13.0,4.215697599794635,3.534665734522591e-05
28,lateral ganglion left(WBbt:0005103),15.261230951909758,29.0,1.9002399014458924,0.0016980377493649914
