#GABAergic-motor-neurons_larva_enriched_
,Tissue,Expected,Observed,Fold Change,Q value
0,AS neuron(WBbt:0005334),0.29269740748070455,4.0,13.665990534144692,0.0003347417655789648
1,ganglion(WBbt:0005189),17.985751038986738,29.0,1.612387491472459,0.012734859968976569
2,RMER(WBbt:0005023),0.27251137937858694,6.0,22.017429193899787,8.903018754889914e-07
3,RMED(WBbt:0005027),0.3027904215317633,5.0,16.51307189542484,2.87710510447293e-05
4,ventral ganglion (ant)(WBbt:0005266),1.0496734613101129,7.0,6.668740573152338,0.00031533048228684604
5,retrovesicular ganglion neuron(WBbt:0005403),0.9891153770037602,6.0,6.066026410564225,0.0016081328558096959
6,motor neuron(WBbt:0005409),4.420740154363744,18.0,4.071716357775987,1.791885785205243e-06
7,interneuron(WBbt:0005113),5.329111418959034,17.0,3.1900252525252526,8.82037486957058e-05
8,DB neuron(WBbt:0005274),0.5652087868592915,4.0,7.07703081232493,0.006210796922566599
9,RID(WBbt:0003938),0.27251137937858694,2.0,7.339143064633261,0.048572936271329914
10,ventral nerve cord(WBbt:0005829),4.602414407282802,11.0,2.3900498796009635,0.03534269725398485
11,head neuron(WBbt:0006751),21.901840490797547,33.0,1.5067226890756302,0.013139996820852796
12,head motor neuron(WBbt:0008610),1.3726499109439938,7.0,5.099625144175317,0.0016980383326858379
13,cholinergic neuron(WBbt:0006840),3.4316247773599837,14.0,4.079700115340255,4.0464957012217985e-05
14,DD neuron(WBbt:0005270),0.6257668711656442,13.0,20.774509803921568,2.2723118708630734e-13
15,DVB(WBbt:0004822),0.25232535127646943,4.0,15.852549019607842,0.00018747585482243662
16,sensory neuron(WBbt:0005759),8.17534138135761,16.0,1.957104817235536,0.03835981338528532
17,VB neuron(WBbt:0005336),0.4743716603997625,4.0,8.432206925323321,0.0027868167288172723
18,dorsal nerve cord(WBbt:0006750),2.6443696813773996,10.0,3.781619518036222,0.0015559630398007621
19,DA neuron(WBbt:0005278),0.6863249554719969,5.0,7.28517877739331,0.0016980383326858379
20,RIS(WBbt:0005045),0.25232535127646943,4.0,15.852549019607842,0.00018747585482243662
21,GABAergic neuron(WBbt:0005190),1.5946962200672865,15.0,9.406180193596427,2.437050389588328e-10
22,H cell(WBbt:0008596),0.25232535127646943,2.0,7.926274509803921,0.04123975015986509
23,ventral cord neuron(WBbt:0005300),6.540273105086087,21.0,3.210875090777052,6.624447240681099e-06
24,neuron(WBbt:0003679),28.351276469424104,44.0,1.5519583411862432,3.3027370170671345e-05
25,RMEV(WBbt:0005021),0.2826043934296458,5.0,17.692577030812323,2.0854179700319848e-05
26,lumbar left ganglion neuron(WBbt:0005097),2.9370670888581043,8.0,2.7238056734721376,0.04606939524643947
27,nerve ring(WBbt:0006749),6.368691866218088,17.0,2.6693079767564716,0.0008147645279309205
28,RMEL(WBbt:0005025),0.27251137937858694,6.0,22.017429193899787,8.903018754889914e-07
29,nerve ring neuron(WBbt:0006974),4.239065901444686,11.0,2.5949112978524744,0.018352913126244288
30,VD neuron(WBbt:0005303),0.5349297447061152,11.0,20.56344802071772,1.8536060161601257e-11
31,anterior ganglion (post)(WBbt:0005371),2.169998020977637,11.0,5.069129046967625,5.296957101878971e-05
32,dorsal ganglion(WBbt:0005214),1.2515337423312884,5.0,3.995098039215686,0.033815390171060465
