#AVA-neuron_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value
0,SMDDL(WBbt:0004972),1.090045517514348,7.0,6.421750181554103,0.00035125889330229993
1,AFDR(WBbt:0003991),1.731248763111023,6.0,3.4657064471879293,0.03004305790948454
2,RMDVL(WBbt:0005031),0.8335642192756778,8.0,9.597340930674264,9.415018128091766e-06
3,lateral ganglion right neuron(WBbt:0005100),15.452998218879875,31.0,2.0060831924594025,0.001428218447605008
4,RIMR(WBbt:0005053),0.8335642192756778,7.0,8.39767331433998,7.526052372676696e-05
5,RIML(WBbt:0003926),0.8335642192756778,7.0,8.39767331433998,7.526052372676696e-05
6,lateral ganglion left neuron(WBbt:0005102),15.485058381159707,31.0,2.001929811108555,0.001428218447605008
7,ventral ganglion (ant)(WBbt:0005266),3.3342568771027112,11.0,3.299085944919278,0.0029362064291063436
8,lateral ganglion left(WBbt:0005103),15.549178705719376,31.0,1.9936744304441898,0.001428218447605008
9,interneuron(WBbt:0005113),16.927765683752227,28.0,1.6540871679760567,0.042401181339533904
10,DB neuron(WBbt:0005274),1.7953690876706907,7.0,3.8989197530864197,0.008613589017048394
11,AVKR(WBbt:0003844),0.8976845438353453,4.0,4.455908289241623,0.03165132980123124
12,DVA(WBbt:0004823),1.1221056797941817,7.0,6.238271604938271,0.00041698189015603615
13,head motor neuron(WBbt:0008610),4.360182070057392,17.0,3.8989197530864197,2.5914138170485805e-05
14,motor neuron(WBbt:0005409),14.042351078567187,31.0,2.2076075314279273,0.00028659293118322066
15,AVDR(WBbt:0003865),0.9297447061151791,6.0,6.45338441890166,0.0009811814128235592
16,cholinergic neuron(WBbt:0006840),10.900455175143478,22.0,2.018264342774147,0.010476284869975311
17,AVDL(WBbt:0003866),0.9297447061151791,6.0,6.45338441890166,0.0009811814128235592
18,RICR(WBbt:0003940),1.090045517514348,5.0,4.586964415395788,0.014127969532646742
19,pharyngeal neuron(WBbt:0005439),8.367702355036611,17.0,2.031621020765338,0.03021025971944652
20,AVAL(WBbt:0003870),1.6350682762715216,12.0,7.339143064633261,2.5969773706639554e-06
21,pharyngeal nervous system(WBbt:0005440),8.399762517316445,18.0,2.142917726887193,0.014127969532646742
22,SMDDR(WBbt:0004971),1.0259251929546804,7.0,6.823109567901234,0.00028659293118322066
23,AFDL(WBbt:0003993),1.763308925390857,6.0,3.4026936026936028,0.03165132980123124
24,SMDVR(WBbt:0004969),0.9618048683950128,7.0,7.277983539094651,0.00018376838149752525
25,neuron(WBbt:0003679),90.05699584405303,108.0,1.199240536371188,0.02757475804675525
26,PVQL(WBbt:0004076),1.603008113991688,7.0,4.3667901234567905,0.004293660332655119
27,PVQR(WBbt:0004074),1.603008113991688,7.0,4.3667901234567905,0.004293660332655119
28,command interneuron(WBbt:0007804),2.917474767464872,14.0,4.798670465337133,1.8083564423169162e-05
29,RICL(WBbt:0003941),1.090045517514348,5.0,4.586964415395788,0.014127969532646742
30,AVAR(WBbt:0003869),1.6350682762715216,12.0,7.339143064633261,2.5969773706639554e-06
31,nerve ring neuron(WBbt:0006974),13.46526815753018,26.0,1.9308935920047032,0.00788979678723836
32,PVCL(WBbt:0004094),1.3465268157530181,8.0,5.941211052322163,0.00028659293118322066
33,SMDVL(WBbt:0004970),0.9297447061151791,7.0,7.528948488718603,0.0001523573566091425
34,RMD(WBbt:0005400),1.1541658420740155,10.0,8.664266117969822,2.5969773706639554e-06
35,lateral ganglion right(WBbt:0005101),15.51711854343954,31.0,1.9977935924905623,0.001428218447605008
36,PVCR(WBbt:0004092),1.3785869780328517,8.0,5.803043353430951,0.00028659293118322066
37,RMDVR(WBbt:0005029),0.801504056995844,7.0,8.733580246913581,6.12021758060498e-05
