#Larva_Pan_Neuronal_Enriched_W
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,nervous system WBbt:0005735,422.4065217391305,615.0,1.45594342973,1.2194020338473879e-61,1.455943429727184
1,ASI WBbt:0005666,19.69624505928854,51.0,2.58932602872,9.88893254324388e-12,2.5893260287167754
2,cholinergic neuron WBbt:0006840,48.17786561264822,136.0,2.82287308229,4.283515756446373e-34,2.8228730822873085
3,touch receptor neuron WBbt:0005237,25.50592885375494,71.0,2.7836665117,1.163536756352649e-17,2.7836665116999844
4,embryonic cell WBbt:0007028,134.04782608695652,246.0,1.83516590445,4.880326105875353e-27,1.8351659044468231
5,anterior ganglion (post) WBbt:0005371,30.465415019762844,83.0,2.72440076546,9.921995588153808e-20,2.7244007654633324
6,glutamatergic neuron WBbt:0006829,16.153754940711462,50.0,3.09525557268,4.280816778558834e-15,3.095255572683452
7,inner labial sensillum WBbt:0005116,19.41284584980237,51.0,2.6271264087,5.3891171750874545e-12,2.6271264086980426
8,nerve ring neuron WBbt:0006974,59.51383399209487,135.0,2.26838015541,8.23781717399561e-23,2.268380155409444
9,interneuron WBbt:0005113,74.81739130434782,185.0,2.47268712227,1.7010236471128828e-37,2.4726871222687126
10,muscle cell WBbt:0003675,195.54545454545453,222.0,1.13528591353,0.014853763524044388,1.1352859135285913
11,outer labial sensillum WBbt:0005501,14.453359683794467,40.0,2.76752262969,1.3885039593081468e-10,2.767522629693439
12,sensory neuron WBbt:0005759,114.77667984189723,256.0,2.23041823786,1.719639170889171e-44,2.2304182378566386
13,HSN WBbt:0006830,15.303557312252966,39.0,2.54842708818,4.090748686802671e-09,2.548427088176042
14,posterior lateral ganglion WBbt:0005465,24.08893280632411,75.0,3.11346295841,4.930865700246176e-22,3.1134629584051194
15,amphid sensillum WBbt:0005391,95.0804347826087,173.0,1.81951208359,9.351210714829887e-18,1.8195120835905525
16,corpus WBbt:0003733,24.797430830039527,45.0,1.81470412433,2.579974647658887e-05,1.8147041243275552
17,ventral ganglion (post) WBbt:0005264,18.420948616600793,53.0,2.8771591031,2.8643477525223133e-14,2.8771591031005253
18,motor neuron WBbt:0005409,62.06442687747035,173.0,2.78742604587,5.954548492621995e-43,2.7874260458658924
19,muscular system WBbt:0005737,262.00256916996045,286.0,1.09159234929,0.03825424828098525,1.091592349289035
20,retrovesicular ganglion WBbt:0005656,16.862252964426876,58.0,3.43963526833,6.184432442167872e-20,3.439635268333275
21,ASE WBbt:0005663,20.40474308300395,50.0,2.45041066171,1.6003451584284195e-10,2.4504106617077333
22,ventral ganglion (ant) WBbt:0005266,14.736758893280632,48.0,3.25716124879,1.2714637891928214e-15,3.257161248793048
23,anterior ganglion WBbt:0005375,37.550395256917,90.0,2.39677903213,4.3062899865574915e-17,2.396779032130733
24,mechanosensory neuron WBbt:0008431,48.46126482213439,129.0,2.66191979251,2.6332082553680936e-29,2.6619197925077684
25,lateral ganglion WBbt:0005105,71.98339920948617,165.0,2.29219517016,8.404006422557031e-29,2.292195170164399
26,head motor neuron WBbt:0008610,19.27114624505929,65.0,3.37291820494,1.3420604291127556e-21,3.3729182049388795
27,chemosensory neuron WBbt:0005837,54.55434782608696,120.0,2.19964136282,4.57721154607752e-19,2.199641362821279
28,dopaminergic neuron WBbt:0006746,14.878458498023717,42.0,2.82287308229,2.2722257628903556e-11,2.822873082287308
29,ADL WBbt:0005661,14.878458498023717,37.0,2.48681676297,2.1677881854006168e-08,2.4868167629673903
30,carbon dioxide sensory neuron WBbt:0008430,27.34802371541502,72.0,2.63273137208,2.363447715931193e-16,2.632731372081427
31,dorsal nerve cord WBbt:0006750,37.12529644268775,92.0,2.47809469056,1.6405939161233146e-18,2.4780946905575605
32,head WBbt:0005739,368.8440711462451,525.0,1.42336570131,6.239872550425798e-37,1.4233657013069887
33,tail WBbt:0005741,237.20513833992092,386.0,1.62728346739,1.3070693736478385e-34,1.6272834673878451
34,odorsensory neuron WBbt:0005839,30.040316205533596,72.0,2.39677903213,6.745529168494488e-14,2.3967790321307336
35,nociceptor neuron WBbt:0008434,14.59505928853755,43.0,2.9462024888,2.534282805393301e-12,2.946202488795006
36,AWC WBbt:0005672,16.153754940711462,33.0,2.04286867797,2.087265755337912e-05,2.0428686779710783
37,ventral nerve cord WBbt:0005829,64.61501976284585,122.0,1.88810589934,9.363687625236621e-14,1.8881058993369058
