#dopaminergic-neurons_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,nervous system WBbt:0005735,111.34565217391305,158.0,1.41900466624,2.0164443224279217e-13,1.4190046662371385
1,ASI WBbt:0005666,5.191897233201582,11.0,2.11868600358,0.011991045332407394,2.1186860035780897
2,cholinergic neuron WBbt:0006840,12.699604743083004,29.0,2.28353563648,2.002024148588708e-05,2.283535636476813
3,touch receptor neuron WBbt:0005237,6.7233201581027675,18.0,2.67724867725,8.633232162988275e-05,2.6772486772486768
4,embryonic cell WBbt:0007028,35.334782608695654,67.0,1.89614864033,4.0907745415045515e-08,1.8961486403346868
5,anterior ganglion (post) WBbt:0005371,8.030632411067193,37.0,4.60735818875,1.511887991399316e-15,4.607358188753538
6,post-embryonic cell WBbt:0007030,7.806521739130434,22.0,2.81815650237,8.633661607679536e-06,2.818156502367029
7,glutamatergic neuron WBbt:0006829,4.258102766798419,14.0,3.28784925276,4.8185535644034024e-05,3.287849252761534
8,inner labial sensillum WBbt:0005116,5.117193675889328,33.0,6.44884717877,1.3438869233773854e-18,6.448847178774186
9,nerve ring neuron WBbt:0006974,15.687747035573123,33.0,2.10355253212,2.8403929093425806e-05,2.1035525321239605
10,interneuron WBbt:0005113,19.72173913043478,39.0,1.97751322751,2.1488031377639126e-05,1.9775132275132277
11,outer labial sensillum WBbt:0005501,3.8098814229249016,30.0,7.87426081544,1.6065135728284646e-19,7.874260815437285
12,HSN WBbt:0006830,4.03399209486166,8.0,1.98314716833,0.03821155872229539,1.9831471683323534
13,serotonergic neuron WBbt:0006837,8.70296442687747,23.0,2.64277766424,1.5082222201234775e-05,2.642777664236892
14,head motor neuron WBbt:0008610,5.079841897233202,17.0,3.34656084656,8.633661607679536e-06,3.3465608465608465
15,corpus WBbt:0003733,6.536561264822135,14.0,2.1417989418,0.004955388035778715,2.1417989417989416
16,ventral ganglion (post) WBbt:0005264,4.855731225296442,11.0,2.26536426536,0.007296750364580672,2.2653642653642656
17,motor neuron WBbt:0005409,16.360079051383398,33.0,2.01710516779,6.415377311356115e-05,2.0171051677900995
18,retrovesicular ganglion WBbt:0005656,4.444861660079051,9.0,2.02480992397,0.026718560793590865,2.024809923969588
19,ASE WBbt:0005663,5.3786561264822135,19.0,3.53248089359,1.1656921720581758e-06,3.532480893592005
20,ventral ganglion (ant) WBbt:0005266,3.884584980237154,17.0,4.37627187627,1.6840651633368145e-07,4.376271876271876
21,anterior ganglion WBbt:0005375,9.898221343873518,37.0,3.73804532295,1.0951209336925066e-12,3.7380453229509834
22,mechanosensory neuron WBbt:0008431,12.774308300395257,54.0,4.22723475355,1.467144854613241e-20,4.227234753550543
23,lateral ganglion WBbt:0005105,18.974703557312253,46.0,2.4242802983,8.425550500577615e-09,2.4242802982960465
24,amphid sensillum WBbt:0005391,25.063043478260873,67.0,2.67325873883,4.1195215960543616e-15,2.673258738832509
25,chemosensory neuron WBbt:0005837,14.380434782608697,43.0,2.99017384732,3.2981460989627164e-11,2.9901738473167043
26,dopaminergic neuron WBbt:0006746,3.9219367588932808,34.0,8.669186193,4.141464037587053e-23,8.669186192995717
27,ADL WBbt:0005661,3.9219367588932808,17.0,4.3345930965,1.873081623072499e-07,4.3345930964978585
28,carbon dioxide sensory neuron WBbt:0008430,7.208893280632411,22.0,3.05178605697,2.305711806849623e-06,3.051786056967404
29,sensillum WBbt:0006929,31.711660079051384,83.0,2.61733380697,1.2614574260664454e-18,2.6173338069686714
30,head WBbt:0005739,97.22667984189724,146.0,1.50164543557,2.0164443224279217e-13,1.5016454355678328
31,tail WBbt:0005741,62.52687747035573,104.0,1.66328472183,4.48512416621314e-10,1.6632847218271354
32,odorsensory neuron WBbt:0005839,7.918577075098814,21.0,2.65199161426,2.8524203836094952e-05,2.651991614255765
33,nociceptor neuron WBbt:0008434,3.8472332015810276,14.0,3.63897878461,1.636866904931231e-05,3.6389787846098525
34,AWC WBbt:0005672,4.258102766798419,10.0,2.34846375197,0.007453723368477343,2.348463751972524
35,ventral nerve cord WBbt:0005829,17.032411067193674,27.0,1.58521303258,0.011991045332407394,1.5852130325814537
36,posterior lateral ganglion WBbt:0005465,6.349802371541502,30.0,4.72455648926,3.614075417049927e-13,4.724556489262372
37,ASK WBbt:0005668,3.9219367588932808,15.0,3.8246409675,5.07404675998502e-06,3.82464096749811
38,phasmid sensillum WBbt:0005425,9.711462450592885,44.0,4.53072853073,3.641333136369928e-18,4.530728530728531
39,GABAergic neuron WBbt:0005190,5.9015810276679845,12.0,2.03335342576,0.01224968616782815,2.033353425758489
40,oxygene sensory neuron WBbt:0008432,3.959288537549407,11.0,2.77827692922,0.001281707076797293,2.7782769292203255
41,ciliated neuron WBbt:0006816,30.25494071146245,82.0,2.71030113005,2.8068306951996748e-19,2.7103011300542166
42,sensory neuron WBbt:0005759,30.25494071146245,86.0,2.84251094128,1.4326224698569865e-21,2.8425109412763736
43,dorsal nerve cord WBbt:0006750,9.786166007905138,25.0,2.55462660043,1.213893556855862e-05,2.5546266004281275
44,dorsal ganglion WBbt:0005214,4.631620553359684,28.0,6.04540023895,3.510092450065616e-15,6.045400238948625
45,ventral cord neuron WBbt:0005300,24.203952569169964,41.0,1.69393820628,0.0004441867965261312,1.693938206283885
46,osmosensory neuron WBbt:0008433,3.8472332015810276,14.0,3.63897878461,1.636866904931231e-05,3.6389787846098525
