#24hr_muscle_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,muscle cell WBbt:0003675,97.36363636363636,181.0,1.85901027077,8.83661989257386e-22,1.8590102707749767
1,anal depressor muscle WBbt:0004292,30.408498023715413,95.0,3.12412668083,1.329898568760385e-25,3.124126680834747
2,muscle of the reproductive system WBbt:0005786,16.650592885375495,29.0,1.74167972274,0.007409863487719583,1.7416797227365521
3,intestinal muscle WBbt:0005796,14.0401185770751,37.0,2.63530537843,9.317597352836886e-08,2.63530537843278
4,muscular system WBbt:0005737,130.45316205533598,255.0,1.95472456154,5.973821146381225e-43,1.9547245615390556
5,anal sphincter muscle WBbt:0005798,9.101383399209485,38.0,4.17518945563,1.3384092595775349e-14,4.175189455627213
6,egg-laying apparatus WBbt:0008587,99.05691699604743,143.0,1.44361448283,7.080684673726632e-07,1.4436144828301691
7,pharyngeal muscle cell WBbt:0005451,26.88083003952569,52.0,1.93446407434,6.425102471417322e-06,1.9344640743436483
8,smooth muscle WBbt:0005781,29.773517786561268,66.0,2.21673503525,6.79221581951723e-10,2.2167350352463258
9,reproductive system WBbt:0005747,151.9013833992095,182.0,1.19814577015,0.002869013248605318,1.1981457701519995
10,vulval muscle WBbt:0005821,46.07134387351779,116.0,2.51783408616,4.9009935007896477e-23,2.5178340861612636
11,pharynx WBbt:0003681,128.6187747035573,150.0,1.16623720251,0.044408301237438365,1.1662372025057968
12,uterine muscle WBbt:0005342,9.31304347826087,25.0,2.68440709617,9.55312247255431e-06,2.684407096171802
13,body wall musculature WBbt:0005813,87.69782608695652,232.0,2.64544755955,1.5680702983589937e-62,2.6454475595547953
