#FLP_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,sensory neuron WBbt:0005759,16.808300395256918,51.0,3.03421516755,1.4851399255789936e-14,3.0342151675485005
1,nervous system WBbt:0005735,61.858695652173914,83.0,1.34176770339,3.223763607350316e-05,1.3417677033913196
2,touch receptor neuron WBbt:0005237,3.7351778656126484,35.0,9.37037037037,4.155981415857145e-25,9.37037037037037
3,embryonic cell WBbt:0007028,19.630434782608695,44.0,2.24141749723,1.0940615637050577e-07,2.241417497231451
4,anterior ganglion (post) WBbt:0005371,4.461462450592885,10.0,2.24141749723,0.02608615990557274,2.241417497231451
5,nerve ring neuron WBbt:0006974,8.715415019762846,17.0,1.95056689342,0.014078772224697885,1.9505668934240363
6,interneuron WBbt:0005113,10.956521739130434,32.0,2.92063492063,4.444362044845758e-08,2.920634920634921
7,posterior lateral ganglion WBbt:0005465,3.527667984189723,26.0,7.37030812325,6.163160273702712e-16,7.3703081232493
8,corpus WBbt:0003733,3.631422924901186,13.0,3.57986394558,0.0001159451219769367,3.579863945578231
9,cholinergic neuron WBbt:0006840,7.055335968379446,17.0,2.40952380952,0.0015543288729735233,2.40952380952381
10,motor neuron WBbt:0005409,9.088932806324111,17.0,1.87040661013,0.020894219874081185,1.8704066101326373
11,ventral ganglion (ant) WBbt:0005266,2.158102766798419,7.0,3.24358974359,0.009533730722592525,3.2435897435897436
12,mechanosensory neuron WBbt:0008431,7.096837944664031,41.0,5.77722082985,2.50907221740283e-21,5.777220829852409
13,tail WBbt:0005741,34.737154150197625,62.0,1.7848324515,1.3764688525676633e-07,1.7848324514991183
14,ciliated neuron WBbt:0006816,16.808300395256918,28.0,1.6658436214,0.010849043595683557,1.665843621399177
15,terminal bulb WBbt:0003732,4.129446640316206,15.0,3.63244795406,3.0277296230013845e-05,3.6324479540559937
16,GABAergic neuron WBbt:0005190,3.2786561264822134,8.0,2.44002411091,0.02748307159834085,2.440024110910187
17,dorsal ganglion WBbt:0005214,2.573122529644269,9.0,3.49769585253,0.0017319722964143146,3.497695852534562
