#pharyngeal_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,muscle cell WBbt:0003675,36.0,50.0,1.38888888889,0.025140403762597643,1.3888888888888888
1,outer labial sensillum WBbt:0005501,2.6608695652173915,7.0,2.63071895425,0.0419490616654667,2.630718954248366
2,corpus WBbt:0003733,4.565217391304348,15.0,3.28571428571,0.0001356713571366201,3.285714285714286
3,blast cell WBbt:0006783,7.252173913043478,15.0,2.06834532374,0.02287909885187976,2.068345323741007
4,pharyngeal muscle cell WBbt:0005451,9.939130434782609,30.0,3.01837270341,2.570130413954721e-07,3.0183727034120733
5,alimentary system WBbt:0005748,82.04347826086956,105.0,1.27980922099,6.672772394210035e-05,1.2798092209856917
6,pharyngeal gland cell WBbt:0005788,3.443478260869565,14.0,4.06565656566,2.4307325986113265e-05,4.065656565656566
7,serotonergic neuron WBbt:0006837,6.078260869565217,15.0,2.4678111588,0.003815121603896764,2.467811158798283
8,digestive tract WBbt:0005743,80.13913043478261,105.0,1.31022135417,2.044477206426461e-05,1.3102213541666665
9,terminal bulb WBbt:0003732,5.191304347826088,21.0,4.04522613065,2.570130413954721e-07,4.0452261306532655
10,pharynx WBbt:0003681,47.55652173913043,85.0,1.78734686414,5.214495915126825e-10,1.7873468641433536
