#BAG-neuron_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,nervous system WBbt:0005735,120.7717391304348,163.0,1.34965349653,2.1272279617104743e-10,1.3496534965349651
1,ASI WBbt:0005666,5.631422924901186,29.0,5.14967538165,8.410725129899313e-14,5.149675381645903
2,touch receptor neuron WBbt:0005237,7.292490118577076,15.0,2.05691056911,0.00643035099159132,2.056910569105691
3,embryonic cell WBbt:0007028,38.32608695652174,78.0,2.03516732842,4.060932243209441e-11,2.03516732841747
4,anterior ganglion (post) WBbt:0005371,8.710474308300395,40.0,4.59217243335,7.951766114463996e-17,4.592172433352241
5,post-embryonic cell WBbt:0007030,8.467391304347826,15.0,1.77150192555,0.02660854480132646,1.7715019255455713
6,glutamatergic neuron WBbt:0006829,4.6185770750988135,25.0,5.41292255028,1.1108653606332879e-12,5.412922550278135
7,inner labial sensillum WBbt:0005116,5.550395256916996,33.0,5.94552252092,1.545351089266939e-17,5.94552252091864
8,nerve ring neuron WBbt:0006974,17.015810276679844,40.0,2.35075493612,1.8519640757510515e-07,2.3507549361207896
9,interneuron WBbt:0005113,21.391304347826086,46.0,2.15040650407,2.836161468308825e-07,2.1504065040650406
10,outer labial sensillum WBbt:0005501,4.132411067193676,33.0,7.9856527977,5.853441791031391e-22,7.985652797704448
11,serotonergic neuron WBbt:0006837,9.439723320158102,26.0,2.75431801528,1.5206204832790624e-06,2.7543180152831575
12,amphid sensillum WBbt:0005391,27.184782608695656,89.0,3.27389044382,5.672026699519377e-27,3.2738904438224705
13,ventral ganglion (post) WBbt:0005264,5.266798418972332,10.0,1.89868667917,0.04028712260965199,1.898686679174484
14,ASE WBbt:0005663,5.83399209486166,21.0,3.59959349593,1.6696490372069907e-07,3.5995934959349594
15,ventral ganglion (ant) WBbt:0005266,4.213438735177865,11.0,2.61069418386,0.00255667995329451,2.610694183864916
16,sensillum WBbt:0006929,34.39624505928854,93.0,2.70378350427,4.672060062156056e-22,2.703783504266138
17,mechanosensory neuron WBbt:0008431,13.855731225296442,51.0,3.68078733419,5.697893617036216e-17,3.6807873341891315
18,lateral ganglion WBbt:0005105,20.58102766798419,52.0,2.5265988093,1.1650425367660645e-10,2.526598809295179
19,chemosensory neuron WBbt:0005837,15.597826086956523,46.0,2.94912891986,8.422546632809268e-12,2.9491289198606268
20,dopaminergic neuron WBbt:0006746,4.253952569169961,25.0,5.8768873403,1.632898768647029e-13,5.876887340301974
21,ADL WBbt:0005661,4.253952569169961,19.0,4.46643437863,1.505821793779511e-08,4.4664343786295
22,carbon dioxide sensory neuron WBbt:0008430,7.819169960474309,39.0,4.98774169089,1.2660045437481113e-17,4.987741690888411
23,dorsal nerve cord WBbt:0006750,10.614624505928854,17.0,1.60156395457,0.04653121380017503,1.6015639545708436
24,head WBbt:0005739,105.45750988142294,147.0,1.39392633266,1.8632563182515538e-09,1.3939263326555662
25,tail WBbt:0005741,67.8201581027668,110.0,1.62193664947,7.523006433109267e-10,1.6219366494740217
26,odorsensory neuron WBbt:0005839,8.588932806324111,33.0,3.84215370456,8.322672181967592e-12,3.8421537045559133
27,nociceptor neuron WBbt:0008434,4.1729249011857705,24.0,5.75136159129,8.220808692175161e-13,5.751361591285816
28,AWC WBbt:0005672,4.6185770750988135,16.0,3.46427043218,7.260375937522968e-06,3.4642704321780067
29,posterior lateral ganglion WBbt:0005465,6.887351778656127,22.0,3.19426111908,7.372446456111067e-07,3.1942611190817787
30,ASK WBbt:0005668,4.253952569169961,24.0,5.64181184669,1.1108653606332879e-12,5.641811846689895
31,phasmid sensillum WBbt:0005425,10.533596837944664,56.0,5.31632270169,8.19829677908398e-27,5.316322701688556
32,oxygene sensory neuron WBbt:0008432,4.294466403162056,31.0,7.21859180856,3.4036136972842787e-19,7.218591808559594
33,ciliated neuron WBbt:0006816,32.816205533596836,102.0,3.10822041554,7.507369464158007e-30,3.108220415537489
34,sensory neuron WBbt:0005759,32.816205533596836,103.0,3.13869316471,2.4989878965976466e-30,3.138693164709425
35,osmosensory neuron WBbt:0008433,4.1729249011857705,24.0,5.75136159129,8.220808692175161e-13,5.751361591285816
36,dorsal ganglion WBbt:0005214,5.023715415019763,22.0,4.37922895358,1.8002781580726536e-09,4.379228953579858
37,anterior ganglion WBbt:0005375,10.736166007905139,41.0,3.81886792453,3.0388804455308563e-14,3.818867924528302
