,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,digestive tract(WBbt:0005743),173.63478260869567,255.0,1.46859975962,1.850440275750432e-26,1.4685997596153844
1,Ear(WBbt:0006370),1.9217391304347826,7.0,3.64253393665,0.04365989134156039,3.6425339366515836
2,Eara(WBbt:0006161),2.4304347826086956,8.0,3.2915921288,0.04365989134156039,3.2915921288014314
3,intestine(WBbt:0005772),135.14347826086956,237.0,1.7536917286,1.4833363652843034e-35,1.753691728597626
4,body region(WBbt:0005738),240.7826086956522,264.0,1.09642470206,0.0012130188370993167,1.0964247020585047
5,alimentary system(WBbt:0005748),177.76086956521738,255.0,1.43451143451,2.1389179076019424e-24,1.4345114345114347
6,Eal(WBbt:0006441),2.034782608695652,7.0,3.44017094017,0.04467937447994266,3.4401709401709404
7,Earp(WBbt:0006646),2.4304347826086956,8.0,3.2915921288,0.04365989134156039,3.2915921288014314
8,Ealp(WBbt:0006546),2.373913043478261,8.0,3.36996336996,0.04365989134156039,3.36996336996337
9,Eala(WBbt:0006104),2.260869565217391,8.0,3.53846153846,0.03451656423616214,3.5384615384615388
10,intestinal cell(WBbt:0005792),7.517391304347826,22.0,2.92654713707,0.00018209140480898275,2.926547137073453
11,Epr(WBbt:0006547),2.034782608695652,7.0,3.44017094017,0.04467937447994266,3.4401709401709404
12,Epl(WBbt:0006000),2.034782608695652,7.0,3.44017094017,0.04467937447994266,3.4401709401709404
