,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,ALML(WBbt:0003954),1.5106719367588932,20.0,13.2391418106,3.724435530929186e-17,13.239141810570382
1,pharyngeal segment(WBbt:0005789),4.598418972332016,13.0,2.82705862128,0.003951256612495267,2.827058621282448
2,PLM(WBbt:0005490),1.4940711462450593,24.0,16.0634920635,1.2821403446842702e-22,16.063492063492063
3,interneuron(WBbt:0005113),8.765217391304347,18.0,2.05357142857,0.018395661097515354,2.053571428571429
4,ALMR(WBbt:0003953),1.4940711462450593,20.0,13.3862433862,3.62494243643528e-17,13.386243386243386
5,g2(WBbt:0003710),0.4316205533596838,3.0,6.95054945055,0.018395661097515354,6.950549450549451
6,lumbar neuron(WBbt:0006802),5.046640316205534,28.0,5.54824561404,1.1813822139832478e-13,5.548245614035087
7,FLP(WBbt:0006828),0.5810276679841897,6.0,10.3265306122,4.7788448061760285e-05,10.326530612244898
8,FLPL(WBbt:0004798),0.5810276679841897,6.0,10.3265306122,4.7788448061760285e-05,10.326530612244898
9,PLMR(WBbt:0004103),1.4608695652173913,24.0,16.4285714286,1.2821403446842702e-22,16.428571428571427
10,AVM(WBbt:0003832),1.1952569169960474,16.0,13.3862433862,6.648663055044038e-14,13.386243386243386
11,embryonic cell(WBbt:0007028),15.704347826086957,34.0,2.1650055371,3.09670997388023e-05,2.16500553709856
12,ganglion(WBbt:0005189),29.582608695652176,52.0,1.75778953557,6.681201394733435e-06,1.7577895355673132
13,DB neuron(WBbt:0005274),0.9296442687747036,4.0,4.30272108844,0.042147012238793725,4.302721088435374
14,SIA(WBbt:0005361),0.4482213438735178,3.0,6.69312169312,0.018815203289862917,6.693121693121693
15,FLPR(WBbt:0004797),0.5810276679841897,6.0,10.3265306122,4.7788448061760285e-05,10.326530612244898
16,tail(WBbt:0005741),27.7897233201581,49.0,1.76324173636,2.10344989275601e-05,1.7632417363600161
17,PVDR(WBbt:0004088),1.1288537549407116,7.0,6.20098039216,0.0004454172769976094,6.200980392156862
18,posterior lateral left ganglion(WBbt:0005464),2.805533596837945,19.0,6.77233023387,8.74475972496521e-11,6.772330233868695
19,PVD(WBbt:0006831),1.1288537549407116,7.0,6.20098039216,0.0004454172769976094,6.200980392156862
20,g1(WBbt:0003712),0.48142292490118577,4.0,8.30870279146,0.0025768434493651316,8.308702791461412
21,PLML(WBbt:0004104),1.4774703557312252,24.0,16.2439807384,1.2821403446842702e-22,16.24398073836276
22,lumbar right ganglion neuron(WBbt:0005600),4.996837944664032,28.0,5.60354374308,1.0162970921018848e-13,5.603543743078626
23,posterior lateral right ganglion(WBbt:0005463),1.8094861660079051,8.0,4.42114460463,0.001892321800109239,4.421144604630843
24,lumbar left ganglion neuron(WBbt:0005097),4.830830039525692,27.0,5.58910162003,2.7578113747092146e-13,5.589101620029455
25,sensory neuron(WBbt:0005759),13.446640316205533,38.0,2.82598471487,1.905636286410231e-09,2.825984714873604
26,SIAVL(WBbt:0004985),0.4316205533596838,3.0,6.95054945055,0.018395661097515354,6.950549450549451
27,head neuron(WBbt:0006751),36.023715415019765,49.0,1.36021505376,0.028555194669057156,1.3602150537634408
28,PVDL(WBbt:0004090),1.1288537549407116,7.0,6.20098039216,0.0004454172769976094,6.200980392156862
29,PVM(WBbt:0004086),0.9794466403162055,13.0,13.2728006457,1.658671634679022e-11,13.272800645682002
30,terminal bulb(WBbt:0003732),3.3035573122529645,10.0,3.02703996171,0.00938946556057724,3.0270399617133283
31,ALM(WBbt:0005406),1.5106719367588932,20.0,13.2391418106,3.724435530929186e-17,13.239141810570382
32,body region(WBbt:0005738),70.71936758893281,80.0,1.13123183546,0.009240784211049955,1.1312318354571875
33,neuron(WBbt:0003679),46.63162055335968,64.0,1.37245927207,0.0006389539535900761,1.3724592720676736
34,lumbar ganglion(WBbt:0005830),5.577865612648222,29.0,5.19912131519,1.8539833220981178e-13,5.199121315192743
35,SIAVR(WBbt:0004983),0.4316205533596838,3.0,6.95054945055,0.018395661097515354,6.950549450549451
