,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,SMDDR(WBbt:0004971),2.384189723320158,14.0,5.87201591512,1.4475270214631115e-08,5.872015915119364
1,amphid left sensillum(WBbt:0005395),32.55909090909091,98.0,3.00991204802,6.993689557959781e-25,3.0099120480245705
2,anterior deirid sensillum(WBbt:0006927),2.9802371541501973,15.0,5.03315649867,5.971335823739787e-08,5.0331564986737405
3,RMER(WBbt:0005023),2.0116600790513837,9.0,4.47391688771,4.686974998728771e-05,4.473916887709991
4,ALML(WBbt:0003954),6.780039525691699,13.0,1.91739295188,0.017832179625083107,1.9173929518757105
5,pharyngeal segment(WBbt:0005789),20.63814229249012,39.0,1.88970496701,9.174504244849381e-05,1.8897049670110793
6,PLM(WBbt:0005490),6.705533596837945,16.0,2.38608900678,0.0007903502534175808,2.3860890067786618
7,AIA(WBbt:0006812),1.9371541501976284,10.0,5.16221179351,4.765751342589753e-06,5.162211793511529
8,URX(WBbt:0006846),3.2782608695652176,11.0,3.35543766578,0.00018037806821365724,3.3554376657824934
9,DD neuron(WBbt:0005270),4.619367588932806,18.0,3.8966372893,3.243761554710168e-07,3.896637289295799
10,RMED(WBbt:0005027),2.235177865612648,9.0,4.02652519894,0.0001210828310882365,4.026525198938993
11,PDER(WBbt:0004382),3.3527667984189726,13.0,3.87739463602,1.093715602378457e-05,3.8773946360153255
12,interneuron(WBbt:0005113),39.339130434782604,127.0,3.2283377542,7.693374006816394e-37,3.2283377541998237
13,PVT(WBbt:0004070),6.556521739130435,19.0,2.89787798408,1.8562116479476078e-05,2.8978779840848805
14,PDE(WBbt:0006747),3.3527667984189726,13.0,3.87739463602,1.093715602378457e-05,3.8773946360153255
15,AWAL(WBbt:0003831),3.4272727272727272,13.0,3.79310344828,1.4225202143779724e-05,3.793103448275862
16,R7B(WBbt:0008403),2.309683794466403,11.0,4.76255668692,4.765751342589753e-06,4.762556686917088
17,PHBL(WBbt:0004364),6.48201581027668,29.0,4.47391688771,3.4322485311021744e-12,4.473916887709991
18,AVKL(WBbt:0003845),2.0116600790513837,6.0,2.98261125847,0.007684369468537822,2.982611258473327
19,PHA(WBbt:0007807),6.48201581027668,28.0,4.31964389158,1.957156311162911e-11,4.31964389158206
20,phasmid left sensillum(WBbt:0005431),8.866205533596839,33.0,3.72199808305,2.8032933533763263e-11,3.7219980830528496
21,outer labial quadrant sensillum(WBbt:0005502),3.4272727272727272,14.0,4.0848806366,3.0274933714832933e-06,4.084880636604774
22,ALMR(WBbt:0003953),6.705533596837945,13.0,1.93869731801,0.016211278147493062,1.9386973180076628
23,OLQ(WBbt:0006848),2.607707509881423,14.0,5.36870026525,5.971335823739787e-08,5.36870026525199
24,ray neuron type A(WBbt:0006972),2.5332015810276682,10.0,3.94757372445,7.10733159994814e-05,3.9475737244499918
25,lateral ganglion right neuron(WBbt:0005100),35.91185770750988,126.0,3.50859042231,1.1607405149630005e-40,3.508590422311985
26,AIYR(WBbt:0003961),5.662450592885375,22.0,3.88524361301,2.242905670149969e-08,3.8852436130113084
27,BDU(WBbt:0006826),2.756719367588933,10.0,3.62750017922,0.00016013989574998952,3.627500179224317
28,ASK(WBbt:0005668),7.8231225296442695,30.0,3.83478590375,9.9711968034368e-11,3.8347859037514205
29,retrovesicular ganglion neuron(WBbt:0005403),7.301581027667984,30.0,4.10869918259,1.6405777869179438e-11,4.108699182590808
30,command interneuron(WBbt:0007804),6.780039525691699,24.0,3.53980237269,3.861213956398468e-08,3.5398023726936194
31,R5AL(WBbt:0004024),1.9371541501976284,8.0,4.12976943481,0.00019684856533085324,4.129769434809223
32,ventral nerve cord(WBbt:0005829),33.97470355731225,63.0,1.8543208153,1.3147177187173465e-06,1.8543208153008517
33,AFDL(WBbt:0003993),4.0978260869565215,15.0,3.66047745358,6.058890616930973e-06,3.660477453580902
34,R9AR(WBbt:0003970),2.0861660079051383,8.0,3.83478590375,0.00036276982531067054,3.834785903751421
35,cholinergic neuron(WBbt:0006840),25.33201581027668,72.0,2.8422530816,1.9714695795901944e-16,2.8422530816039946
36,ALN(WBbt:0006851),2.309683794466403,8.0,3.46367759049,0.0008343407044524002,3.4636775904851547
37,R2BL(WBbt:0004040),2.235177865612648,11.0,4.92130857648,3.3499789948065066e-06,4.921308576480991
38,PVD(WBbt:0006831),5.0664031620553365,20.0,3.94757372445,6.390072910284311e-08,3.9475737244499918
39,AWBR(WBbt:0003828),5.438932806324111,17.0,3.12561316813,1.654396579580107e-05,3.125613168126158
40,R6BL(WBbt:0004014),2.1606719367588934,10.0,4.62818988384,1.4347128020925792e-05,4.628189883837922
41,serotonergic neuron(WBbt:0006837),17.3598814229249,44.0,2.53457952437,1.1076902213263367e-08,2.534579524367892
42,R7AL(WBbt:0004006),1.9371541501976284,7.0,3.61354825546,0.0011595957068531555,3.61354825545807
43,uv1(WBbt:0006791),2.0116600790513837,9.0,4.47391688771,4.686974998728771e-05,4.473916887709991
44,R4BR(WBbt:0004027),2.0861660079051383,9.0,4.31413414172,6.495254445767676e-05,4.3141341417203485
45,ASGR(WBbt:0003891),4.470355731225296,20.0,4.47391688771,6.407612302912833e-09,4.473916887709992
46,AQR(WBbt:0003927),2.4586956521739127,8.0,3.25375773652,0.0013576292726312808,3.2537577365163575
47,R7BR(WBbt:0004000),2.309683794466403,11.0,4.76255668692,4.765751342589753e-06,4.762556686917088
48,R1BR(WBbt:0004046),2.235177865612648,11.0,4.92130857648,3.3499789948065066e-06,4.921308576480991
49,glutamatergic neuron(WBbt:0006829),8.493675889328063,38.0,4.47391688771,1.3526391603990537e-15,4.473916887709991
50,R9A(WBbt:0006858),2.0861660079051383,8.0,3.83478590375,0.00036276982531067054,3.834785903751421
51,DA neuron(WBbt:0005278),5.0664031620553365,18.0,3.552816352,1.5572833766130585e-06,3.5528163520049927
52,ray 1(WBbt:0006942),2.756719367588933,11.0,3.99025019715,3.2456658198400773e-05,3.990250197146749
53,CEPVR(WBbt:0004931),2.5332015810276682,11.0,4.34233109689,1.2671657737124976e-05,4.342331096894991
54,lumbar neuron(WBbt:0006802),22.6498023715415,76.0,3.35543766578,4.809757403860617e-22,3.3554376657824934
55,AWC(WBbt:0005672),8.493675889328063,29.0,3.41430499325,4.401086685762762e-09,3.4143049932523617
56,FLP(WBbt:0006828),2.607707509881423,16.0,6.135657446,6.99578148865506e-10,6.1356574460022735
57,uterine-vulval cell(WBbt:0006790),2.309683794466403,9.0,3.8966372893,0.00016013989574998952,3.896637289295799
58,FLPL(WBbt:0004798),2.607707509881423,16.0,6.135657446,6.99578148865506e-10,6.1356574460022735
59,AUA(WBbt:0006817),2.4586956521739127,11.0,4.47391688771,9.235176223396417e-06,4.473916887709992
60,RICL(WBbt:0003941),2.5332015810276682,13.0,5.13184584178,2.9294285069598e-07,5.1318458417849895
61,R4A(WBbt:0008394),1.9371541501976284,8.0,4.12976943481,0.00019684856533085324,4.129769434809223
62,ASJ(WBbt:0005667),6.109486166007906,26.0,4.25567703953,1.3253339353892008e-10,4.255677039529016
63,GABAergic neuron(WBbt:0005190),11.77193675889328,39.0,3.31296377128,2.2652762132142312e-11,3.3129637712789175
64,BAGR(WBbt:0003823),2.9057312252964427,11.0,3.78562198191,5.5026594105234306e-05,3.785621981908454
65,RIMR(WBbt:0005053),1.9371541501976284,9.0,4.64599061416,3.2830750560611074e-05,4.645990614160375
66,pharyngeal motor neuron(WBbt:0003677),4.9173913043478255,19.0,3.86383731211,1.911211681825858e-07,3.8638373121131746
67,ASIR(WBbt:0003887),10.356324110671936,37.0,3.57269621968,7.697545735316079e-12,3.5726962196820793
68,AWCL(WBbt:0003827),8.121146245059288,28.0,3.44778916117,6.384462377871361e-09,3.4477891611710025
69,RID(WBbt:0003938),2.0116600790513837,8.0,3.9768150113,0.00026777747327970934,3.9768150112977696
70,preanal ganglion neuron(WBbt:0005447),10.877865612648222,34.0,3.12561316813,2.4439699005113967e-09,3.125613168126158
71,URXL(WBbt:0004928),3.2782608695652176,11.0,3.35543766578,0.00018037806821365724,3.3554376657824934
72,ASKL(WBbt:0003884),7.8231225296442695,30.0,3.83478590375,9.9711968034368e-11,3.8347859037514205
73,ray 9(WBbt:0006954),3.054743083003953,10.0,3.27359772271,0.0004018011257424777,3.2735977227146273
74,SMDVL(WBbt:0004970),2.1606719367588934,12.0,5.55382786061,2.6980112784638916e-07,5.553827860605506
75,PLMR(WBbt:0004103),6.556521739130435,16.0,2.44031830239,0.000600551276967729,2.4403183023872677
76,PVQR(WBbt:0004074),3.725296442687747,12.0,3.22122015915,0.00016013989574998952,3.2212201591511938
77,IL sensillum left(WBbt:0005123),3.2782608695652176,7.0,2.13527851459,0.036573362294925166,2.135278514588859
78,PHBR(WBbt:0005659),6.48201581027668,29.0,4.47391688771,3.4322485311021744e-12,4.473916887709991
79,PQR(WBbt:0004096),4.172332015810277,14.0,3.35543766578,3.311687304657245e-05,3.3554376657824934
80,R5B(WBbt:0008401),2.384189723320158,12.0,5.03315649867,1.0232569791225093e-06,5.0331564986737405
81,AVM(WBbt:0003832),5.364426877470356,10.0,1.86413203655,0.04131860557038848,1.8641320365458296
82,OLL(WBbt:0006847),3.054743083003953,13.0,4.25567703953,3.613711242414911e-06,4.255677039529016
83,embryonic cell(WBbt:0007028),70.48260869565217,165.0,2.34100302264,1.6361755635973133e-30,2.3410030226389487
84,AFD(WBbt:0005662),4.0978260869565215,15.0,3.66047745358,6.058890616930973e-06,3.660477453580902
85,ray 5(WBbt:0006950),3.054743083003953,13.0,4.25567703953,3.613711242414911e-06,4.255677039529016
86,DB neuron(WBbt:0005274),4.172332015810277,19.0,4.5538082607,1.0517891261165507e-08,4.5538082607048125
87,RMD(WBbt:0005400),2.682213438735178,10.0,3.72826407309,0.00012160033427606928,3.728264073091659
88,dorsal ganglion(WBbt:0005214),9.238735177865612,37.0,4.004877214,1.5523836409571273e-13,4.00487721399846
89,outer labial lateral sensillum(WBbt:0005503),3.5017786561264823,13.0,3.71239911959,1.8240539207835332e-05,3.7123991195891417
90,IL1 neuron(WBbt:0005119),2.682213438735178,8.0,2.98261125847,0.0026396439983885703,2.9826112584733275
91,R2AL(WBbt:0004042),2.0116600790513837,9.0,4.47391688771,4.686974998728771e-05,4.473916887709991
92,nerve ring neuron(WBbt:0006974),31.292490118577078,94.0,3.00391562461,1.044014092482806e-23,3.0039156246052796
93,AWBL(WBbt:0003829),5.513438735177866,17.0,3.08337515234,2.0036232381862972e-05,3.083375152340669
94,AIAR(WBbt:0003987),1.9371541501976284,10.0,5.16221179351,4.765751342589753e-06,5.162211793511529
95,SIA(WBbt:0005361),2.0116600790513837,10.0,4.97101876412,6.6815447855840415e-06,4.971018764122212
96,FLPR(WBbt:0004797),2.607707509881423,16.0,6.135657446,6.99578148865506e-10,6.1356574460022735
97,R9BL(WBbt:0003968),2.1606719367588934,9.0,4.16537089545,8.985008167645107e-05,4.16537089545413
98,VD neuron(WBbt:0005303),3.948814229249012,18.0,4.55833041389,2.294978047656105e-08,4.558330413893199
99,R9BR(WBbt:0003966),2.1606719367588934,9.0,4.16537089545,8.985008167645107e-05,4.16537089545413
100,ADFR(WBbt:0003999),5.811462450592885,19.0,3.26940080256,3.2345164091436117e-06,3.269400802557301
101,tail(WBbt:0005741),124.72292490118576,225.0,1.80399874504,5.456957287111325e-27,1.8039987450443513
102,ray 6(WBbt:0006951),2.682213438735178,10.0,3.72826407309,0.00012160033427606928,3.728264073091659
103,ASG(WBbt:0005664),4.544861660079051,20.0,4.40057398791,8.981970312598139e-09,4.400573987911467
104,lateral ganglion(WBbt:0005105),37.84901185770751,130.0,3.43469997285,5.695738891128219e-41,3.4346999728482217
105,PVQL(WBbt:0004076),3.725296442687747,12.0,3.22122015915,0.00016013989574998952,3.2212201591511938
106,R4BL(WBbt:0004028),2.0861660079051383,9.0,4.31413414172,6.495254445767676e-05,4.3141341417203485
107,ADFL(WBbt:0004003),6.0349802371541506,19.0,3.14831188394,5.447453265030051e-06,3.148311883944068
108,IL sensillum right(WBbt:0005122),3.2782608695652176,7.0,2.13527851459,0.036573362294925166,2.135278514588859
109,ASHL(WBbt:0003890),7.674110671936759,34.0,4.43048080142,6.578643650135174e-14,4.430480801421544
110,ray 8(WBbt:0006953),2.9802371541501973,9.0,3.0198938992,0.0014231159947133475,3.0198938992042446
111,lateral ganglion left neuron(WBbt:0005102),35.986363636363635,125.0,3.4735379563,8.016592365042868e-40,3.4735379562965774
112,OLLL(WBbt:0004445),2.9057312252964427,13.0,4.47391688771,1.9836376166891816e-06,4.473916887709991
113,pharyngeal neuron(WBbt:0005439),19.44604743083004,53.0,2.72548959826,1.8428846075172388e-11,2.7254895982601095
114,R3BR(WBbt:0004033),2.1606719367588934,9.0,4.16537089545,8.985008167645107e-05,4.16537089545413
115,CEP(WBbt:0005244),2.756719367588933,12.0,4.35300021507,5.713450374153948e-06,4.35300021506918
116,metacorpus(WBbt:0003711),12.293478260869565,31.0,2.5216622458,1.82940749309452e-06,2.521662245800177
117,AWB(WBbt:0005671),5.513438735177866,17.0,3.08337515234,2.0036232381862972e-05,3.083375152340669
118,R8BL(WBbt:0003990),2.235177865612648,9.0,4.02652519894,0.0001210828310882365,4.026525198938993
119,VB neuron(WBbt:0005336),3.5017786561264823,16.0,4.56910660873,1.1282117916340237e-07,4.5691066087250976
120,CAN(WBbt:0006827),5.513438735177866,14.0,2.53925012546,0.0008043478658134975,2.5392501254570217
121,PVDR(WBbt:0004088),5.0664031620553365,20.0,3.94757372445,6.390072910284311e-08,3.9475737244499918
122,AVG(WBbt:0003850),2.1606719367588934,12.0,5.55382786061,2.6980112784638916e-07,5.553827860605506
123,lumbar right ganglion neuron(WBbt:0005600),22.426284584980237,75.0,3.34429003234,1.0952659856967996e-21,3.3442900323413554
124,SMDDL(WBbt:0004972),2.5332015810276682,14.0,5.52660321423,3.743746752386865e-08,5.526603214229988
125,ADLR(WBbt:0003995),7.8231225296442695,27.0,3.45130731338,1.1076902213263367e-08,3.4513073133762786
126,PVQ(WBbt:0006976),3.725296442687747,12.0,3.22122015915,0.00016013989574998952,3.2212201591511938
127,posterior lateral left ganglion(WBbt:0005464),12.591501976284585,43.0,3.41500164802,7.398710108541369e-13,3.415001648015319
128,AVA(WBbt:0005842),3.799802371541502,17.0,4.47391688771,6.844387400077134e-08,4.473916887709991
129,AWAR(WBbt:0003830),3.3527667984189726,13.0,3.87739463602,1.093715602378457e-05,3.8773946360153255
130,R2B(WBbt:0008398),2.235177865612648,11.0,4.92130857648,3.3499789948065066e-06,4.921308576480991
131,dorso-rectal ganglion(WBbt:0005212),5.960474308300395,21.0,3.52320954907,2.6980112784638916e-07,3.5232095490716184
132,R4B(WBbt:0008400),2.0861660079051383,9.0,4.31413414172,6.495254445767676e-05,4.3141341417203485
133,AUAR(WBbt:0003871),2.384189723320158,11.0,4.61372679045,6.376953798100487e-06,4.6137267904509285
