#BAG-neuron_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,AQR WBbt:0003927,1.3369565217391304,10.0,7.47967479675,2.7317980224517007e-07,7.479674796747968
1,nervous system WBbt:0005735,120.7717391304348,163.0,1.34965349653,7.446810830397551e-10,1.3496534965349651
2,glutamatergic neuron WBbt:0006829,4.6185770750988135,25.0,5.41292255028,6.646921351947206e-12,5.412922550278135
3,R3B WBbt:0008399,1.174901185770751,12.0,10.2136248949,3.5939885332126744e-10,10.213624894869639
4,R6B WBbt:0008402,1.174901185770751,13.0,11.0647603028,2.510266452409978e-11,11.064760302775442
5,ray 8 WBbt:0006953,1.6205533596837944,13.0,8.02195121951,2.106787711648415e-09,8.021951219512195
6,R1B WBbt:0008397,1.2154150197628457,13.0,10.6959349593,4.0478451066842374e-11,10.695934959349595
7,RIC WBbt:0006834,1.3774703557312253,5.0,3.62984218077,0.013765046118278874,3.629842180774749
8,R8B WBbt:0008404,1.2154150197628457,13.0,10.6959349593,4.0478451066842374e-11,10.695934959349595
9,R3A WBbt:0008393,1.0128458498023716,10.0,9.87317073171,9.407228249909096e-09,9.873170731707317
10,outer labial lateral sensillum WBbt:0005503,1.9041501976284585,13.0,6.82719252724,1.9615010924764367e-08,6.827192527244422
11,ray 2 WBbt:0006945,1.5800395256916995,13.0,8.22764227642,1.5142173178006961e-09,8.227642276422765
12,ASE WBbt:0005663,5.83399209486166,21.0,3.59959349593,4.050419850584732e-07,3.5995934959349594
13,ADF WBbt:0005660,3.281620553359684,15.0,4.57091237579,7.552684796856724e-07,4.570912375790424
14,R9B WBbt:0008405,1.174901185770751,13.0,11.0647603028,2.510266452409978e-11,11.064760302775442
15,BAG WBbt:0006825,1.5800395256916995,15.0,9.49343339587,1.451381634618744e-11,9.49343339587242
16,PQR WBbt:0004096,2.2687747035573125,17.0,7.49303135889,4.456817507893642e-11,7.493031358885017
17,PDE WBbt:0006747,1.823122529644269,15.0,8.22764227642,1.289420531338445e-10,8.227642276422763
18,odorsensory neuron WBbt:0005839,8.588932806324111,33.0,3.84215370456,4.0478451066842374e-11,3.8421537045559133
19,nociceptor neuron WBbt:0008434,4.1729249011857705,24.0,5.75136159129,4.960299981556818e-12,5.751361591285816
20,postdeirid sensillum WBbt:0005471,1.9851778656126482,15.0,7.55599800896,4.905855975064953e-10,7.555998008959682
21,ADE WBbt:0005415,1.3369565217391304,8.0,5.9837398374,2.990803277610206e-05,5.983739837398375
22,ray 7 WBbt:0006952,1.7015810276679844,13.0,7.63995354239,4.044331456135448e-09,7.639953542392566
23,phasmid sensillum WBbt:0005425,10.533596837944664,56.0,5.31632270169,4.6169355545367676e-26,5.316322701688556
24,R5B WBbt:0008401,1.2964426877470356,12.0,9.25609756098,1.1635779188880873e-09,9.25609756097561
