#GABAergic-motor-neurons_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,muscle cell WBbt:0003675,43.63636363636363,63.0,1.44375,0.0010920090769447168,1.44375
1,cholinergic neuron WBbt:0006840,10.75098814229249,37.0,3.44154411765,3.440234850892046e-11,3.4415441176470587
2,embryonic cell WBbt:0007028,29.91304347826087,57.0,1.90552325581,6.483193242380101e-07,1.9055232558139534
3,anterior ganglion (post) WBbt:0005371,6.798418972332016,29.0,4.26569767442,3.440234850892046e-11,4.265697674418605
4,inner labial sensillum WBbt:0005116,4.33201581027668,11.0,2.53923357664,0.0038949287864186674,2.539233576642336
5,AVA WBbt:0005842,1.6126482213438735,7.0,4.34068627451,0.0007478328505384859,4.340686274509804
6,interneuron WBbt:0005113,16.695652173913043,44.0,2.63541666667,2.01808175158954e-09,2.6354166666666665
7,hermaphrodite somatic gonadal cell WBbt:0007815,14.798418972332016,23.0,1.55422008547,0.031003822762404657,1.5542200854700854
8,nervous system WBbt:0005735,94.2608695652174,140.0,1.4852398524,7.16162185052672e-15,1.4852398523985237
9,sensory neuron WBbt:0005759,25.61264822134387,46.0,1.79598765432,7.379246251998129e-05,1.7959876543209878
10,PVM WBbt:0004086,1.865612648221344,5.0,2.68008474576,0.029135513247753,2.6800847457627115
11,HSN WBbt:0006830,3.41501976284585,11.0,3.22106481481,0.0006479063285769027,3.2210648148148144
12,deirid neuron WBbt:0006928,1.865612648221344,6.0,3.21610169492,0.007399281668579234,3.216101694915254
13,VD neuron WBbt:0005303,1.6758893280632412,20.0,11.9339622642,8.795420061290788e-17,11.933962264150942
14,head motor neuron WBbt:0008610,4.300395256916996,24.0,5.58088235294,7.421919463269236e-12,5.580882352941177
15,corpus WBbt:0003733,5.533596837944664,14.0,2.53,0.0014834576173175767,2.53
16,ventral ganglion (post) WBbt:0005264,4.1106719367588935,16.0,3.89230769231,3.7279673009711903e-06,3.8923076923076922
17,retrovesicular ganglion neuron WBbt:0005403,3.0988142292490117,13.0,4.19515306122,1.2513339397840793e-05,4.19515306122449
18,pharyngeal interneuron WBbt:0003668,2.150197628458498,9.0,4.18566176471,0.0002513694890265883,4.185661764705882
19,ALM WBbt:0005406,2.8774703557312256,9.0,3.12774725275,0.002029941579268993,3.1277472527472523
20,muscular system WBbt:0005737,58.466403162055336,71.0,1.21437263386,0.04211552214306371,1.2143726338561385
21,PLM WBbt:0005490,2.845849802371542,11.0,3.86527777778,0.0001333838505861972,3.865277777777777
22,anal sphincter muscle WBbt:0005798,4.079051383399209,12.0,2.94186046512,0.0008218750242218467,2.9418604651162794
23,ventral ganglion (ant) WBbt:0005266,3.2885375494071143,22.0,6.68990384615,1.3100524991187534e-12,6.689903846153847
24,DB neuron WBbt:0005274,1.7707509881422925,12.0,6.77678571429,9.789031346680036e-08,6.776785714285714
25,DA neuron WBbt:0005278,2.150197628458498,14.0,6.51102941176,1.5643993315830014e-08,6.511029411764706
26,motor neuron WBbt:0005409,13.849802371541502,51.0,3.6823630137,1.330846445983391e-16,3.6823630136986303
27,mechanosensory neuron WBbt:0008431,10.814229249011857,23.0,2.12682748538,0.0007331114649161322,2.126827485380117
28,lateral ganglion WBbt:0005105,16.063241106719367,31.0,1.92987204724,0.0004535644146502643,1.9298720472440944
29,chemosensory neuron WBbt:0005837,12.173913043478262,20.0,1.64285714286,0.02650667938754945,1.6428571428571428
30,dopaminergic neuron WBbt:0006746,3.320158102766799,12.0,3.61428571429,0.0001333838505861972,3.614285714285714
31,dorsal nerve cord WBbt:0006750,8.284584980237154,31.0,3.74188931298,1.876034323556057e-10,3.7418893129770994
32,head WBbt:0005739,82.30830039525692,119.0,1.4457837111,5.293640540250188e-09,1.445783711102574
33,anterior ganglion WBbt:0005375,8.379446640316207,33.0,3.93820754717,1.352858526361088e-11,3.9382075471698106
34,tail WBbt:0005741,52.93280632411067,71.0,1.34132317802,0.0032821542589711677,1.3413231780167265
35,VA neuron WBbt:0005339,1.6442687747035571,6.0,3.64903846154,0.0037875466755449587,3.649038461538462
36,ciliated neuron WBbt:0006816,25.61264822134387,35.0,1.36651234568,0.04788963029736341,1.3665123456790125
37,vulval muscle WBbt:0005821,20.64822134387352,31.0,1.50133996937,0.020157199984430097,1.5013399693721285
38,post-embryonic cell WBbt:0007030,6.608695652173912,15.0,2.26973684211,0.00309815392931869,2.2697368421052633
39,ventral nerve cord WBbt:0005829,14.418972332015809,39.0,2.70476973684,1.043415983361064e-08,2.7047697368421058
40,nerve ring neuron WBbt:0006974,13.280632411067195,37.0,2.78601190476,1.1811875532977954e-08,2.7860119047619043
41,serotonergic neuron WBbt:0006837,7.367588932806324,19.0,2.57886266094,0.00021148240301552832,2.578862660944206
42,preanal ganglion neuron WBbt:0005447,4.616600790513834,14.0,3.03253424658,0.00025749143924977413,3.0325342465753424
43,terminal bulb WBbt:0003732,6.292490118577075,16.0,2.54271356784,0.0007331114649161322,2.542713567839196
44,deirid sensillum WBbt:0006926,2.150197628458498,6.0,2.79044117647,0.016261977558004855,2.7904411764705883
45,DD neuron WBbt:0005270,1.9604743083003953,19.0,9.69153225806,2.789908276890587e-14,9.691532258064516
46,command interneuron WBbt:0007804,2.8774703557312256,13.0,4.51785714286,5.191121203702278e-06,4.517857142857142
47,uterine muscle WBbt:0005342,4.173913043478261,11.0,2.63541666667,0.0031292509696542003,2.6354166666666665
48,PVQ WBbt:0006976,1.5810276679841897,6.0,3.795,0.0031292509696542003,3.795
49,CAN WBbt:0006827,2.339920948616601,8.0,3.41891891892,0.0018671979553984625,3.4189189189189184
50,GABAergic neuron WBbt:0005190,4.996047430830039,37.0,7.40585443038,4.334287454258395e-22,7.4058544303797476
51,AVM WBbt:0003832,2.276679841897233,9.0,3.953125,0.00038801819569274457,3.9531250000000004
52,oxygene sensory neuron WBbt:0008432,3.3517786561264824,7.0,2.08844339623,0.04788963029736341,2.088443396226415
53,pharyngeal motor neuron WBbt:0003677,2.0869565217391304,8.0,3.83333333333,0.0008392202008201143,3.8333333333333335
54,smooth muscle WBbt:0005781,13.343873517786562,24.0,1.79857819905,0.0046359513684075745,1.7985781990521326
55,posterior lateral ganglion WBbt:0005465,5.375494071146245,11.0,2.04632352941,0.021097311862998815,2.0463235294117648
56,dorsal ganglion WBbt:0005214,3.9209486166007905,16.0,4.08064516129,1.9548382667194346e-06,4.080645161290323
57,lateral nerve cord WBbt:0006769,2.624505928853755,8.0,3.04819277108,0.0037875466755449587,3.0481927710843375
58,ventral cord neuron WBbt:0005300,20.4901185770751,53.0,2.58661265432,3.909265858431245e-11,2.5866126543209873
59,socket cell WBbt:0005750,2.719367588932806,6.0,2.20639534884,0.04788963029736341,2.2063953488372094
60,AIY WBbt:0005413,2.4347826086956523,6.0,2.46428571429,0.029135513247753,2.464285714285714
