#ALM_PLM_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,nervous system WBbt:0005735,49.48695652173913,65.0,1.31347742049,0.001452335293802245,1.3134774204884905
1,embryonic cell WBbt:0007028,15.704347826086957,34.0,2.1650055371,1.3224597183140689e-05,2.16500553709856
2,interneuron WBbt:0005113,8.765217391304347,18.0,2.05357142857,0.009753658931093354,2.053571428571429
3,PVM WBbt:0004086,0.9794466403162055,13.0,13.2728006457,9.000096522084432e-12,13.272800645682002
4,ALM WBbt:0005406,1.5106719367588932,20.0,13.2391418106,2.1051157348730183e-17,13.239141810570382
5,PLM WBbt:0005490,1.4940711462450593,24.0,16.0634920635,5.455036937888106e-23,16.063492063492063
6,DB neuron WBbt:0005274,0.9296442687747036,4.0,4.30272108844,0.02450285928913722,4.302721088435374
7,mechanosensory neuron WBbt:0008431,5.677470355731225,32.0,5.63631300473,3.0085495768255917e-16,5.636313004734057
8,tail WBbt:0005741,27.7897233201581,49.0,1.76324173636,9.511251688983697e-06,1.7632417363600161
9,posterior lateral ganglion WBbt:0005465,2.822134387351779,19.0,6.7324929972,4.794689283341577e-11,6.73249299719888
10,terminal bulb WBbt:0003732,3.3035573122529645,10.0,3.02703996171,0.005130186255561768,3.0270399617133283
11,PVD WBbt:0006831,1.1288537549407116,7.0,6.20098039216,0.00021147637673103894,6.200980392156862
12,AVM WBbt:0003832,1.1952569169960474,16.0,13.3862433862,2.6305579913435107e-14,13.386243386243386
13,sensory neuron WBbt:0005759,13.446640316205533,38.0,2.82598471487,8.616790164637565e-10,2.825984714873604
