#GABAergic_neuron_specific_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,outer labial neuron WBbt:0006801,2.383399209486166,6.0,2.51741293532,0.026640991516306903,2.517412935323383
1,nervous system WBbt:0005735,78.94347826086957,114.0,1.44407115713,1.2208340480632024e-10,1.4440711571294818
2,cholinergic neuron WBbt:0006840,9.003952569169961,39.0,4.33143107989,5.246569732300649e-15,4.331431079894644
3,embryonic cell WBbt:0007028,25.05217391304348,50.0,1.99583477959,6.051768448877309e-07,1.9958347795904199
4,anterior ganglion (post) WBbt:0005371,5.693675889328063,25.0,4.3908365151,4.218458002635537e-10,4.390836515098925
5,glutamatergic neuron WBbt:0006829,3.01897233201581,9.0,2.98114689709,0.002576849620549211,2.9811468970934802
6,AVA WBbt:0005842,1.3505928853754943,6.0,4.44249341528,0.001212136086287005,4.442493415276558
7,interneuron WBbt:0005113,13.982608695652173,48.0,3.4328358209,1.0240662445495188e-14,3.4328358208955225
8,outer labial sensillum WBbt:0005501,2.7011857707509885,6.0,2.22124670764,0.047305721391586814,2.221246707638279
9,HSN WBbt:0006830,2.8600790513833996,10.0,3.49640685462,0.00043727016972357967,3.4964068546158096
10,serotonergic neuron WBbt:0006837,6.170355731225296,20.0,3.24130420857,3.626226837973465e-06,3.2413042085708796
11,VD neuron WBbt:0005303,1.4035573122529645,11.0,7.83722894959,7.040152055606623e-08,7.837228949591664
12,amphid sensillum WBbt:0005391,17.769565217391307,35.0,1.96965989724,7.047389436974896e-05,1.9696598972351356
13,corpus WBbt:0003733,4.634387351778656,19.0,4.09978678038,1.7579189903597846e-07,4.099786780383795
14,ventral ganglion (post) WBbt:0005264,3.4426877470355732,18.0,5.22847301952,8.545129115346212e-09,5.2284730195177955
15,retrovesicular ganglion neuron WBbt:0005403,2.595256916996047,18.0,6.93572951569,8.734862344905675e-11,6.935729515686873
16,pharyngeal interneuron WBbt:0003668,1.8007905138339921,11.0,6.10842844601,1.0579576507321433e-06,6.108428446005267
17,ALM WBbt:0005406,2.4098814229249013,7.0,2.90470723307,0.008037330676966279,2.9047072330654418
18,PLM WBbt:0005490,2.383399209486166,8.0,3.35655058043,0.0019050710259557694,3.3565505804311773
19,ASE WBbt:0005663,3.8134387351778654,11.0,2.88453565506,0.001320277182828952,2.8845356550580434
20,AIY WBbt:0005413,2.0391304347826087,9.0,4.41364605544,0.00012056538434851842,4.4136460554371
21,ventral ganglion (ant) WBbt:0005266,2.7541501976284586,16.0,5.80941446613,1.1364284764841699e-08,5.8094144661308835
22,DB neuron WBbt:0005274,1.48300395256917,7.0,4.72014925373,0.00037247955845036787,4.720149253731343
23,anterior ganglion WBbt:0005375,7.017786561264822,25.0,3.56237679527,3.354807562503624e-08,3.5623767952689382
24,DA neuron WBbt:0005278,1.8007905138339921,10.0,5.5531167691,6.341447842677949e-06,5.5531167690956975
25,mechanosensory neuron WBbt:0008431,9.05691699604743,25.0,2.76032120101,3.77227645906484e-06,2.7603212010124816
26,lateral ganglion WBbt:0005105,13.45296442687747,38.0,2.82465624633,3.736108709901961e-09,2.824656246327418
27,head motor neuron WBbt:0008610,3.6015810276679843,23.0,6.38608428446,1.1832331602336305e-12,6.386084284460052
28,PQR WBbt:0004096,1.48300395256917,5.0,3.37153518124,0.010129565764402134,3.3715351812366734
29,ASG WBbt:0005664,1.6154150197628458,7.0,4.33325177392,0.0006579495857788013,4.333251773917299
30,chemosensory neuron WBbt:0005837,10.195652173913045,27.0,2.64818763326,3.626226837973465e-06,2.6481876332622596
31,dorsal ganglion WBbt:0005214,3.283794466403162,14.0,4.26336061627,3.838831099152272e-06,4.263360616273471
32,carbon dioxide sensory neuron WBbt:0008430,5.11106719367589,16.0,3.13046168123,4.810711876025414e-05,3.1304616812311497
33,dorsal nerve cord WBbt:0006750,6.938339920948617,22.0,3.17078728495,1.7067210759008661e-06,3.170787284949299
34,head WBbt:0005739,68.93320158102767,98.0,1.42166616017,4.824631444289073e-07,1.4216661601710998
35,tail WBbt:0005741,44.33122529644268,70.0,1.57902245047,6.1186529927753106e-06,1.5790224504716563
36,VA neuron WBbt:0005339,1.3770750988142293,5.0,3.63088404133,0.007201145788648264,3.6308840413318024
37,ciliated neuron WBbt:0006816,21.450592885375492,47.0,2.19108162889,9.897547977875605e-08,2.1910816288925745
38,nociceptor neuron WBbt:0008434,2.7276679841897233,6.0,2.19968120562,0.04883994900395181,2.1996812056223733
39,ventral nerve cord WBbt:0005829,12.07588932806324,27.0,2.23586017282,7.047389436974896e-05,2.23586017282011
40,nerve ring neuron WBbt:0006974,11.122529644268775,36.0,3.23667377399,2.587727472466727e-10,3.2366737739872065
41,posterior lateral ganglion WBbt:0005465,4.5019762845849804,14.0,3.10974539069,0.00014160618869777657,3.1097453906935906
42,preanal ganglion neuron WBbt:0005447,3.866403162055336,13.0,3.36229809855,0.00010893156980003816,3.3622980985483544
43,terminal bulb WBbt:0003732,5.2699604743083,14.0,2.65656641416,0.0007779314530651337,2.656566414160354
44,ASK WBbt:0005668,2.780632411067194,8.0,2.87704335466,0.005443884358203514,2.877043354655295
45,sensillum WBbt:0006929,22.483399209486166,43.0,1.91252219468,1.4933701550248547e-05,1.9125221946803088
46,DD neuron WBbt:0005270,1.641897233201581,18.0,10.962927299,1.5299646688873485e-14,10.962927298988927
47,command interneuron WBbt:0007804,2.4098814229249013,11.0,4.56453993767,1.8167356066747278e-05,4.564539937674266
48,PVD WBbt:0006831,1.8007905138339921,5.0,2.77655838455,0.025402714918950416,2.7765583845478488
49,PVQ WBbt:0006976,1.324110671936759,4.0,3.02089552239,0.027443896074952213,3.0208955223880594
50,CAN WBbt:0006827,1.9596837944664032,5.0,2.55143202904,0.03520167028377226,2.551432029043969
51,GABAergic neuron WBbt:0005190,4.184189723320158,32.0,7.64783676554,9.982339506024254e-20,7.647836765539391
52,AVM WBbt:0003832,1.9067193675889327,7.0,3.67122719735,0.0019050710259557694,3.6712271973466004
53,PVM WBbt:0004086,1.5624505928853756,4.0,2.56008095118,0.04883994900395181,2.560080951176322
54,odorsensory neuron WBbt:0005839,5.614229249011858,11.0,1.9593072374,0.027443896074952213,1.959307237397916
55,sensory neuron WBbt:0005759,21.450592885375492,53.0,2.47079417726,1.2208340480632024e-10,2.470794177261839
56,pharyngeal motor neuron WBbt:0003677,1.7478260869565216,10.0,5.72139303483,4.968829412243477e-06,5.721393034825871
57,motor neuron WBbt:0005409,11.599209486166007,54.0,4.65548967491,7.609660323723886e-23,4.655489674913106
58,oxygene sensory neuron WBbt:0008432,2.807114624505929,13.0,4.63108983385,3.626226837973465e-06,4.63108983384962
59,lateral nerve cord WBbt:0006769,2.1980237154150197,6.0,2.72972486963,0.017894215566828884,2.729724869627765
60,ventral cord neuron WBbt:0005300,17.160474308300397,48.0,2.79712548369,2.203906265182312e-11,2.7971254836926476
61,osmosensory neuron WBbt:0008433,2.7276679841897233,6.0,2.19968120562,0.04883994900395181,2.1996812056223733
