#all-neurons_larva_enriched_W
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,outer labial neuron WBbt:0006801,6.705533596837945,30.0,4.47391688771,3.8414641902899926e-13,4.473916887709991
1,nervous system WBbt:0005735,222.1021739130435,363.0,1.63438292208,2.173596554721483e-67,1.6343829220785575
2,cholinergic neuron WBbt:0006840,25.33201581027668,72.0,2.8422530816,5.161009608812775e-17,2.8422530816039946
3,embryonic cell WBbt:0007028,70.48260869565217,165.0,2.34100302264,4.110199483432863e-31,2.3410030226389487
4,anterior ganglion (post) WBbt:0005371,16.018774703557312,54.0,3.3710443526,3.0182904780684834e-16,3.3710443526000864
5,glutamatergic neuron WBbt:0006829,8.493675889328063,38.0,4.47391688771,3.4950179548199153e-16,4.473916887709991
6,DD neuron WBbt:0005270,4.619367588932806,18.0,3.8966372893,1.3908782678367437e-07,3.896637289295799
7,AVA WBbt:0005842,3.799802371541502,17.0,4.47391688771,2.7009629961411107e-08,4.473916887709991
8,interneuron WBbt:0005113,39.339130434782604,127.0,3.2283377542,1.956792953907648e-37,3.2283377541998237
9,PHA WBbt:0007807,6.48201581027668,28.0,4.31964389158,5.689125177790325e-12,4.31964389158206
10,AFD WBbt:0005662,4.0978260869565215,15.0,3.66047745358,3.2105534519063583e-06,3.660477453580902
11,outer labial sensillum WBbt:0005501,7.599604743083004,30.0,3.94757372445,1.427631450908477e-11,3.947573724449992
12,serotonergic neuron WBbt:0006837,17.3598814229249,44.0,2.53457952437,3.889724403473427e-09,2.534579524367892
13,VD neuron WBbt:0005303,3.948814229249012,18.0,4.55833041389,8.405606553676099e-09,4.558330413893199
14,amphid sensillum WBbt:0005391,49.99347826086957,147.0,2.94038352829,5.307871189046194e-39,2.9403835282862976
15,corpus WBbt:0003733,13.038537549407115,32.0,2.4542629784,1.0380761099825965e-06,2.454262978400909
16,ventral ganglion (post) WBbt:0005264,9.685770750988143,37.0,3.8200367272,2.3572336992629885e-13,3.8200367271985307
17,retrovesicular ganglion neuron WBbt:0005403,7.301581027667984,30.0,4.10869918259,4.6909615492947854e-12,4.108699182590808
18,pharyngeal interneuron WBbt:0003668,5.0664031620553365,19.0,3.75019503823,1.3580063360672145e-07,3.750195038227492
19,ALM WBbt:0005406,6.780039525691699,13.0,1.91739295188,0.014110681268544024,1.9173929518757105
20,PLM WBbt:0005490,6.705533596837945,16.0,2.38608900678,0.0006030716064121105,2.3860890067786618
21,deirid neuron WBbt:0006928,4.395849802371542,19.0,4.32225868813,9.684237493687444e-09,4.322258688126602
22,ASE WBbt:0005663,10.728853754940712,41.0,3.82147067492,1.2879248080376164e-14,3.8214706749189506
23,deirid sensillum WBbt:0006926,5.0664031620553365,21.0,4.14495241067,4.441071458637466e-09,4.1449524106724915
24,ADF WBbt:0005660,6.0349802371541506,19.0,3.14831188394,2.834630615481476e-06,3.148311883944068
25,ventral ganglion (ant) WBbt:0005266,7.7486166007905135,34.0,4.38788002448,2.2530705894969007e-14,4.387880024484799
26,DB neuron WBbt:0005274,4.172332015810277,19.0,4.5538082607,3.7220212553689654e-09,4.5538082607048125
27,ray neuron WBbt:0006971,4.023320158102767,15.0,3.72826407309,2.519008351372386e-06,3.7282640730916587
28,dorsal nerve cord WBbt:0006750,19.520553359683795,34.0,1.74175390285,0.000887182545849067,1.7417539028489277
29,DA neuron WBbt:0005278,5.0664031620553365,18.0,3.552816352,6.924268694853426e-07,3.5528163520049927
30,anterior ganglion WBbt:0005375,19.74407114624506,55.0,2.78564636405,8.279417074081647e-13,2.7856463640458435
31,mechanosensory neuron WBbt:0008431,25.48102766798419,82.0,3.21808056835,3.6363154347968594e-23,3.2180805683528004
32,lateral ganglion WBbt:0005105,37.84901185770751,130.0,3.43469997285,1.2877322710376844e-41,3.4346999728482217
33,head motor neuron WBbt:0008610,10.132806324110673,44.0,4.34233109689,5.918965019092883e-18,4.342331096894991
34,PQR WBbt:0004096,4.172332015810277,14.0,3.35543766578,2.0149626848541136e-05,3.3554376657824934
35,ASG WBbt:0005664,4.544861660079051,20.0,4.40057398791,3.158876515734997e-09,4.400573987911467
36,chemosensory neuron WBbt:0005837,28.684782608695652,96.0,3.34672224327,9.094275077516049e-29,3.3467222432739674
37,dopaminergic neuron WBbt:0006746,7.8231225296442695,29.0,3.70695970696,1.7063921290669537e-10,3.7069597069597067
38,ADL WBbt:0005661,7.8231225296442695,27.0,3.45130731338,3.889724403473427e-09,3.4513073133762786
39,dorsal ganglion WBbt:0005214,9.238735177865612,37.0,4.004877214,4.4196687233690836e-14,4.00487721399846
40,carbon dioxide sensory neuron WBbt:0008430,14.379644268774705,58.0,4.03347947389,1.3572510496887587e-21,4.033479473893982
41,sensillum WBbt:0006929,63.25553359683794,175.0,2.76655637933,3.171184808737114e-44,2.766556379325966
42,head WBbt:0005739,193.93893280632412,322.0,1.66031644776,2.7153162715062815e-46,1.6603164477632928
43,tail WBbt:0005741,124.72292490118576,225.0,1.80399874504,1.2337468649121257e-27,1.8039987450443513
44,VA neuron WBbt:0005339,3.8743083003952568,12.0,3.09732707611,0.00016990364916715203,3.097327076106917
45,odorsensory neuron WBbt:0005839,15.795256916996047,60.0,3.79860867824,7.64899934428414e-21,3.798608678244332
46,nociceptor neuron WBbt:0008434,7.674110671936759,34.0,4.43048080142,1.7352364410501474e-14,4.430480801421544
