#Larva_Pan_Neuronal_Enriched_W
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,outer labial neuron WBbt:0006801,12.75296442687747,40.0,3.13652564699,1.9412868408660066e-12,3.136525646985898
1,nervous system WBbt:0005735,422.4065217391305,615.0,1.45594342973,2.0023864976862367e-61,1.455943429727184
2,cholinergic neuron WBbt:0006840,48.17786561264822,136.0,2.82287308229,7.033983768480359e-34,2.8228730822873085
3,embryonic cell WBbt:0007028,134.04782608695652,246.0,1.83516590445,8.01400918438479e-27,1.8351659044468231
4,anterior ganglion (post) WBbt:0005371,30.465415019762844,83.0,2.72440076546,1.629296117633678e-19,2.7244007654633324
5,glutamatergic neuron WBbt:0006829,16.153754940711462,50.0,3.09525557268,7.280607182782015e-15,3.095255572683452
6,DD neuron WBbt:0005270,8.785375494071147,31.0,3.52859135286,9.538639020178119e-12,3.5285913528591353
7,AVA WBbt:0005842,7.226679841897234,25.0,3.45940328712,1.1025687209775576e-09,3.4594032871167992
8,interneuron WBbt:0005113,74.81739130434782,185.0,2.47268712227,2.793259883680102e-37,2.4726871222687126
9,PHA WBbt:0007807,12.327865612648223,37.0,3.001330576,4.809626190561884e-11,3.001330575995126
10,muscle cell WBbt:0003675,195.54545454545453,222.0,1.13528591353,0.015056446457121017,1.1352859135285913
11,AFD WBbt:0005662,7.793478260869565,22.0,2.82287308229,1.0216104491361559e-06,2.822873082287308
12,outer labial sensillum WBbt:0005501,14.453359683794467,40.0,2.76752262969,1.7605425538045013e-10,2.767522629693439
13,HSN WBbt:0006830,15.303557312252966,39.0,2.54842708818,4.767215447574454e-09,2.548427088176042
14,posterior lateral ganglion WBbt:0005465,24.08893280632411,75.0,3.11346295841,8.097000518298983e-22,3.1134629584051194
15,VD neuron WBbt:0005303,7.510079051383399,28.0,3.72832293887,1.3456771133499944e-11,3.7283229388700296
16,amphid sensillum WBbt:0005391,95.0804347826087,173.0,1.81951208359,1.5355672331720655e-17,1.8195120835905525
17,corpus WBbt:0003733,24.797430830039527,45.0,1.81470412433,2.727667500596245e-05,1.8147041243275552
18,ventral ganglion (post) WBbt:0005264,18.420948616600793,53.0,2.8771591031,4.865752261997978e-14,2.8771591031005253
19,retrovesicular ganglion neuron WBbt:0005403,13.886561264822134,52.0,3.74462755814,5.684249010993194e-20,3.744627558136225
