#FLP_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,nervous system WBbt:0005735,61.858695652173914,83.0,1.34176770339,3.4031309058043934e-05,1.3417677033913196
1,cholinergic neuron WBbt:0006840,7.055335968379446,17.0,2.40952380952,0.0015597826584927285,2.40952380952381
2,embryonic cell WBbt:0007028,19.630434782608695,44.0,2.24141749723,1.197709501319221e-07,2.241417497231451
3,anterior ganglion (post) WBbt:0005371,4.461462450592885,10.0,2.24141749723,0.026970953633364096,2.241417497231451
4,DD neuron WBbt:0005270,1.2865612648221345,4.0,3.10906298003,0.04609042110629928,3.1090629800307217
5,interneuron WBbt:0005113,10.956521739130434,32.0,2.92063492063,4.5613189407627516e-08,2.920634920634921
6,PVM WBbt:0004086,1.2243083003952568,13.0,10.6182405165,1.5560130292886962e-10,10.618240516545601
7,deirid neuron WBbt:0006928,1.2243083003952568,4.0,3.26715092817,0.03873503748565033,3.2671509281678777
8,pharyngeal interneuron WBbt:0003668,1.4110671936758894,10.0,7.08683473389,1.347122134590638e-06,7.086834733893557
9,ALM WBbt:0005406,1.8883399209486167,23.0,12.1800104657,2.703415574864286e-19,12.18001046572475
10,motor neuron WBbt:0005409,9.088932806324111,17.0,1.87040661013,0.02195872539187648,1.8704066101326373
11,PLM WBbt:0005490,1.8675889328063242,27.0,14.4571428571,1.4737985802718315e-24,14.457142857142856
12,ventral ganglion (ant) WBbt:0005266,2.158102766798419,7.0,3.24358974359,0.009691431531537665,3.2435897435897436
13,DB neuron WBbt:0005274,1.1620553359683794,5.0,4.30272108844,0.007552831369568278,4.302721088435375
14,DA neuron WBbt:0005278,1.4110671936758894,5.0,3.54341736695,0.017360306291152382,3.5434173669467786
15,mechanosensory neuron WBbt:0008431,7.096837944664031,41.0,5.77722082985,4.120160693840437e-21,5.777220829852409
16,corpus WBbt:0003733,3.631422924901186,13.0,3.57986394558,0.00012692939669054125,3.579863945578231
17,tail WBbt:0005741,34.737154150197625,62.0,1.7848324515,1.45864040810208e-07,1.7848324514991183
18,VA neuron WBbt:0005339,1.0790513833992095,4.0,3.70695970696,0.025143058227197243,3.706959706959707
19,ciliated neuron WBbt:0006816,16.808300395256918,28.0,1.6658436214,0.011336991010991813,1.665843621399177
20,sperm WBbt:0006798,1.909090909090909,8.0,4.19047619048,0.0009623255915812208,4.190476190476191
21,nerve ring neuron WBbt:0006974,8.715415019762846,17.0,1.95056689342,0.015077495197159292,1.9505668934240363
22,posterior lateral ganglion WBbt:0005465,3.527667984189723,26.0,7.37030812325,6.072334753879724e-16,7.3703081232493
23,terminal bulb WBbt:0003732,4.129446640316206,15.0,3.63244795406,3.059600461138241e-05,3.6324479540559937
24,PVD WBbt:0006831,1.4110671936758894,11.0,7.79551820728,1.45864040810208e-07,7.795518207282913
25,GABAergic neuron WBbt:0005190,3.2786561264822134,8.0,2.44002411091,0.029012204905316207,2.440024110910187
26,AVM WBbt:0003832,1.4940711462450593,21.0,14.0555555556,2.9131656220084896e-19,14.055555555555555
27,sensory neuron WBbt:0005759,16.808300395256918,51.0,3.03421516755,1.625837392212793e-14,3.0342151675485005
28,pharyngeal motor neuron WBbt:0003677,1.3695652173913042,7.0,5.11111111111,0.00054361496772451,5.111111111111112
29,PVT WBbt:0004070,1.8260869565217392,5.0,2.7380952381,0.04770491041298937,2.738095238095238
30,dorsal ganglion WBbt:0005214,2.573122529644269,9.0,3.49769585253,0.0017962615727909125,3.497695852534562
