,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,ASKR(WBbt:0003883),8.30513833992095,18.0,2.1673329526,0.0035274697815793417,2.1673329525985148
1,R8AR(WBbt:0003992),2.1770750988142296,7.0,3.2153231663,0.0047245687268410875,3.215323166303558
2,SMDDR(WBbt:0004971),2.5802371541501974,7.0,2.71292892157,0.012427198496921633,2.712928921568628
3,SDQL(WBbt:0004993),2.902766798418972,8.0,2.7559912854,0.007623745149937295,2.7559912854030504
4,AVG(WBbt:0003850),2.3383399209486164,7.0,2.99357674104,0.007150342832691783,2.9935767410412444
5,anterior deirid sensillum(WBbt:0006927),3.2252964426877466,17.0,5.27083333333,1.5744434348176378e-08,5.270833333333334
6,ALML(WBbt:0003954),7.337549407114625,16.0,2.18056453351,0.004209040649184287,2.18056453350571
7,ASHR(WBbt:0003889),8.224505928853755,18.0,2.18858131488,0.0034416315435470027,2.1885813148788924
8,AVAR(WBbt:0003869),4.112252964426878,9.0,2.18858131488,0.02307689868072909,2.1885813148788924
9,SMDVR(WBbt:0004969),2.41897233201581,6.0,2.48039215686,0.02804074668476141,2.480392156862745
10,R1BL(WBbt:0004048),2.41897233201581,8.0,3.30718954248,0.0034416315435470027,3.3071895424836604
11,DD neuron(WBbt:0005270),4.999209486166008,12.0,2.40037950664,0.005181520761992208,2.400379506641366
12,ASEL(WBbt:0003904),10.562845849802372,22.0,2.08277204011,0.0023714786450182673,2.0827720401137553
13,nervous system(WBbt:0005735),240.36521739130436,307.0,1.27722306635,1.5125118499548508e-11,1.2772230663483104
14,PDER(WBbt:0004382),3.628458498023716,18.0,4.96078431373,1.6724000962485445e-08,4.9607843137254894
15,SMDVL(WBbt:0004970),2.3383399209486164,6.0,2.56592292089,0.023657296430791574,2.565922920892495
16,interneuron(WBbt:0005113),42.57391304347826,79.0,1.85559640523,1.4753484531918205e-07,1.8555964052287583
17,R7A(WBbt:0006857),2.0964426877470355,7.0,3.33898944193,0.004203625890940555,3.3389894419306185
18,PHAR(WBbt:0004365),7.01501976284585,18.0,2.56592292089,0.0005654336964221835,2.5659229208924947
19,PDE(WBbt:0006747),3.628458498023716,18.0,4.96078431373,1.6724000962485445e-08,4.9607843137254894
20,R3BL(WBbt:0004034),2.3383399209486164,6.0,2.56592292089,0.023657296430791574,2.565922920892495
21,ray 7(WBbt:0006952),3.386561264822135,9.0,2.65756302521,0.006717246032482201,2.6575630252100835
22,R7B(WBbt:0008403),2.499604743083004,8.0,3.20050600886,0.003664245892048481,3.2005060088551547
23,nerve ring(WBbt:0006749),50.87905138339921,87.0,1.70993754078,1.1766295565534576e-06,1.7099375407849353
24,PHBL(WBbt:0004364),7.01501976284585,17.0,2.42337164751,0.001538531715365941,2.4233716475095783
