#GABAergic-motor-neurons_larva_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,nervous system WBbt:0005735,30.045652173913044,44.0,1.46443817379,0.00015989907283283977,1.4644381737935026
1,DB neuron WBbt:0005274,0.5644268774703557,4.0,7.08683473389,0.0049204550598447895,7.086834733893558
2,H cell WBbt:0008596,0.2519762845849802,2.0,7.93725490196,0.03275198038064141,7.9372549019607845
3,VB neuron WBbt:0005336,0.47371541501976283,4.0,8.44388819358,0.0023079709784826663,8.443888193575303
4,dorsal nerve cord WBbt:0006750,2.640711462450593,10.0,3.78685825475,0.0012931043035263965,3.7868582547522824
5,RMER WBbt:0005023,0.2721343873517787,6.0,22.0479302832,7.031534696241773e-07,22.047930283224396
6,dorsal ganglion WBbt:0005214,1.249802371541502,5.0,4.00063251107,0.026772113947070884,4.000632511068943
7,RMED WBbt:0005027,0.30237154150197626,5.0,16.5359477124,2.2755642021337222e-05,16.535947712418302
8,sensory neuron WBbt:0005759,8.16403162055336,16.0,1.95981602518,0.030114359286608616,1.9598160251755024
9,head motor neuron WBbt:0008610,1.3707509881422926,7.0,5.10668973472,0.001410737467280895,5.106689734717416
10,retrovesicular ganglion neuron WBbt:0005403,0.9877470355731225,6.0,6.07442977191,0.0013379538075759304,6.074429771908764
11,pharyngeal interneuron WBbt:0003668,0.6853754940711463,4.0,5.83621683968,0.011316454766512014,5.836216839677047
12,AS neuron WBbt:0005334,0.29229249011857705,4.0,13.6849222448,0.00026512103326467633,13.684922244759974
13,RMEL WBbt:0005025,0.2721343873517787,6.0,22.0479302832,7.031534696241773e-07,22.047930283224396
14,RIS WBbt:0005045,0.2519762845849802,4.0,15.8745098039,0.00015989907283283977,15.874509803921569
15,GABAergic neuron WBbt:0005190,1.592490118577075,15.0,9.41921072226,1.9029993283086347e-10,9.419210722263589
16,cholinergic neuron WBbt:0006840,3.4268774703557314,14.0,4.08535178777,3.487088538884785e-05,4.0853517877739325
17,DD neuron WBbt:0005270,0.624901185770751,13.0,20.8032890576,1.7777566504868505e-13,20.803289057558505
18,interneuron WBbt:0005113,5.321739130434782,17.0,3.19444444444,7.466882196557797e-05,3.1944444444444446
19,VD neuron WBbt:0005303,0.5341897233201581,11.0,20.5919348872,1.454135285520393e-11,20.59193488716241
20,ABalpappa WBbt:0005924,0.29229249011857705,2.0,6.84246112238,0.047512995957650295,6.842461122379987
21,ventral ganglion (ant) WBbt:0005266,1.0482213438735177,7.0,6.67797888386,0.00024890194545204385,6.677978883861237
22,DA neuron WBbt:0005278,0.6853754940711463,5.0,7.2952710496,0.001410737467280895,7.295271049596309
23,DVB WBbt:0004822,0.2519762845849802,4.0,15.8745098039,0.00015989907283283977,15.874509803921569
24,head WBbt:0005739,26.235770750988145,38.0,1.44840417919,0.0047148190039348606,1.448404179189924
25,motor neuron WBbt:0005409,4.414624505928853,18.0,4.07735697019,1.3968550846431007e-06,4.077356970185335
26,ventral cord neuron WBbt:0005300,6.531225296442688,21.0,3.2153231663,5.150878132471504e-06,3.215323166303558
27,anterior ganglion (post) WBbt:0005371,2.16699604743083,11.0,5.07615139079,4.540752751748756e-05,5.076151390788874
28,RID WBbt:0003938,0.2721343873517787,2.0,7.34931009441,0.03978215991184169,7.349310094408133
29,RMEV WBbt:0005021,0.28221343873517785,5.0,17.7170868347,1.6493666516749957e-05,17.717086834733895
30,ventral ganglion (post) WBbt:0005264,1.3102766798418972,6.0,4.57918552036,0.006072243019742729,4.579185520361991
31,ventral nerve cord WBbt:0005829,4.596047430830039,11.0,2.39336085311,0.027844863054419335,2.3933608531131756
32,nerve ring neuron WBbt:0006974,4.233201581027668,11.0,2.59850606909,0.014453654978788961,2.5985060690943045
