,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,ASKR(WBbt:0003883),7.674110671936759,30.0,3.90924776596,6.194180362334867e-11,3.909247765960186
1,R8AR(WBbt:0003992),2.0116600790513837,8.0,3.9768150113,0.0002656647687072679,3.9768150112977696
2,SMDDR(WBbt:0004971),2.384189723320158,14.0,5.87201591512,1.4560334339775661e-08,5.872015915119364
3,anterior deirid sensillum(WBbt:0006927),2.9802371541501973,15.0,5.03315649867,6.041624082110425e-08,5.0331564986737405
4,RMER(WBbt:0005023),2.0116600790513837,9.0,4.47391688771,4.672772044187169e-05,4.473916887709991
5,ALML(WBbt:0003954),6.780039525691699,13.0,1.91739295188,0.017600692130034658,1.9173929518757105
6,FLPL(WBbt:0004798),2.607707509881423,16.0,6.135657446,7.266994756512339e-10,6.1356574460022735
7,outer labial quadrant sensillum(WBbt:0005502),3.4272727272727272,14.0,4.0848806366,3.056916580720215e-06,4.084880636604774
8,AVAR(WBbt:0003869),3.799802371541502,17.0,4.47391688771,6.885591070044153e-08,4.473916887709991
9,BAG(WBbt:0006825),2.9057312252964427,11.0,3.78562198191,5.4781213529514196e-05,3.785621981908454
10,PLM(WBbt:0005490),6.705533596837945,16.0,2.38608900678,0.0007826846489529954,2.3860890067786618
11,SMDVR(WBbt:0004969),2.235177865612648,12.0,5.36870026525,4.1566294138370585e-07,5.36870026525199
12,R1BL(WBbt:0004048),2.235177865612648,11.0,4.92130857648,3.379430241449074e-06,4.921308576480991
13,AIA(WBbt:0006812),1.9371541501976284,10.0,5.16221179351,4.78944727457186e-06,5.162211793511529
14,URX(WBbt:0006846),3.2782608695652176,11.0,3.35543766578,0.00017928085114226166,3.3554376657824934
15,DD neuron(WBbt:0005270),4.619367588932806,18.0,3.8966372893,3.2717873652441744e-07,3.896637289295799
16,RMED(WBbt:0005027),2.235177865612648,9.0,4.02652519894,0.00012071591341827214,4.026525198938993
17,FLPR(WBbt:0004797),2.607707509881423,16.0,6.135657446,7.266994756512339e-10,6.1356574460022735
18,nervous system(WBbt:0005735),222.1021739130435,363.0,1.63438292208,9.168118801325229e-67,1.6343829220785575
19,PDER(WBbt:0004382),3.3527667984189726,13.0,3.87739463602,1.0982504439201355e-05,3.8773946360153255
20,SMDVL(WBbt:0004970),2.1606719367588934,12.0,5.55382786061,2.704155817607391e-07,5.553827860605506
21,interneuron(WBbt:0005113),39.339130434782604,127.0,3.2283377542,5.5024348874839e-37,3.2283377541998237
22,R7A(WBbt:0006857),1.9371541501976284,7.0,3.61354825546,0.0011474590129593434,3.61354825545807
23,PVT(WBbt:0004070),6.556521739130435,19.0,2.89787798408,1.8570038428360354e-05,2.8978779840848805
24,R3B(WBbt:0008399),2.1606719367588934,9.0,4.16537089545,8.927194320417222e-05,4.16537089545413
25,PHAR(WBbt:0004365),6.48201581027668,28.0,4.31964389158,1.9531984622020153e-11,4.31964389158206
