#intestine_embryo_enriched_
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,Eara WBbt:0006161,2.4304347826086956,8.0,3.2915921288,0.03949427368940669,3.2915921288014314
1,digestive tract WBbt:0005743,173.63478260869567,255.0,1.46859975962,1.4347616630818566e-26,1.4685997596153844
2,Ear WBbt:0006370,1.9217391304347826,7.0,3.64253393665,0.03949427368940669,3.6425339366515836
3,alimentary system WBbt:0005748,177.76086956521738,255.0,1.43451143451,1.658436348647883e-24,1.4345114345114347
4,Epl WBbt:0006000,2.034782608695652,7.0,3.44017094017,0.03949427368940669,3.4401709401709404
5,intestinal cell WBbt:0005792,7.517391304347826,22.0,2.92654713707,0.00014118681387363156,2.926547137073453
6,E lineage cell WBbt:0005208,6.217391304347826,14.0,2.25174825175,0.04550403865260467,2.2517482517482517
7,Eplp WBbt:0006496,2.6565217391304348,8.0,3.01145662848,0.04341927059743681,3.011456628477905
8,Ealp WBbt:0006546,2.373913043478261,8.0,3.36996336996,0.03949427368940669,3.36996336996337
9,Eala WBbt:0006104,2.260869565217391,8.0,3.53846153846,0.0321154119414726,3.5384615384615388
10,Earp WBbt:0006646,2.4304347826086956,8.0,3.2915921288,0.03949427368940669,3.2915921288014314
11,Eal WBbt:0006441,2.034782608695652,7.0,3.44017094017,0.03949427368940669,3.4401709401709404
12,intestine WBbt:0005772,135.14347826086956,237.0,1.7536917286,1.1501231238073946e-35,1.753691728597626
13,Epr WBbt:0006547,2.034782608695652,7.0,3.44017094017,0.03949427368940669,3.4401709401709404
