#enriched_in_PVD_OLL_W
,Tissue,Expected,Observed,Fold Change,Q value,Enrichment Fold Change
0,ABarppppp WBbt:0006186,6.0529644268774705,10.0,1.65208306125,0.04027058734934758,1.6520830612511428
1,MSppa WBbt:0006458,5.662450592885375,10.0,1.7660198241,0.02493286702202336,1.7660198240960492
2,MSpapaa WBbt:0006351,5.076679841897233,13.0,2.56072874494,0.0007136410862745947,2.5607287449392713
3,P10 WBbt:0006779,7.61501976284585,18.0,2.36374961071,0.00038473014728672097,2.3637496107131732
4,nervous system WBbt:0005735,582.0608695652174,701.0,1.20434139564,5.772531123281506e-16,1.204341395640677
5,ABalaaaa WBbt:0006427,7.61501976284585,15.0,1.96979134226,0.004260586524667021,1.9697913422609779
6,ABpraapap WBbt:0006062,6.6387351778656125,14.0,2.10883543701,0.0029974752829685105,2.108835437008812
7,ABprppapp WBbt:0005929,5.662450592885375,13.0,2.29582577132,0.0018720182407564012,2.295825771324864
8,ABpraaaa WBbt:0006442,7.61501976284585,16.0,2.10111076508,0.001981432155117041,2.1011107650783765
9,epithelial system WBbt:0005730,324.9075098814229,403.0,1.24035298583,1.0885614377277368e-07,1.2403529858299596
10,ABplaaaaa WBbt:0006348,7.029249011857707,15.0,2.13394062078,0.002172797885701571,2.133940620782726
11,P4 WBbt:0006773,6.6387351778656125,15.0,2.25946653965,0.0013051465296294413,2.259466539652298
12,SDQR WBbt:0004991,7.224505928853755,14.0,1.93784877995,0.005979259524406468,1.937848779954043
13,Cpppp WBbt:0006059,4.881422924901186,9.0,1.84372469636,0.02286386984723363,1.8437246963562754
14,Cppp WBbt:0006268,7.61501976284585,13.0,1.70715249663,0.020115686523430668,1.7071524966261808
15,ABaraapp WBbt:0006153,7.224505928853755,14.0,1.93784877995,0.005979259524406468,1.937848779954043
16,P7.pap WBbt:0007264,5.662450592885375,13.0,2.29582577132,0.0018720182407564012,2.295825771324864
17,ABplppaa WBbt:0006170,7.419762845849802,17.0,2.29117835074,0.0007040470839885873,2.2911783507351373
18,blast cell WBbt:0006783,54.281422924901186,99.0,1.82382838668,1.5555945040631885e-09,1.8238283866833658
19,ABplappap WBbt:0006067,7.029249011857707,14.0,1.99167791273,0.0047725964301791966,1.9916779127305444
20,ABalappaa WBbt:0006380,5.271936758893281,13.0,2.46588693957,0.0009568987233955239,2.46588693957115
21,ABplapapp WBbt:0006413,6.83399209486166,14.0,2.04858299595,0.0036393970312965773,2.048582995951417
22,ALM WBbt:0005406,17.768379446640317,35.0,1.96979134226,0.00010268290825035103,1.9697913422609779
23,ABarppap WBbt:0005859,5.662450592885375,10.0,1.7660198241,0.02493286702202336,1.7660198240960492
24,P12 WBbt:0004409,9.372332015810278,20.0,2.13394062078,0.0007136410862745947,2.1339406207827256
25,Cappp WBbt:0006185,4.881422924901186,9.0,1.84372469636,0.02286386984723363,1.8437246963562754
26,ABarpaap WBbt:0006517,5.271936758893281,9.0,1.70715249663,0.03792216642889887,1.7071524966261808
27,P4.p WBbt:0006892,12.496442687747036,24.0,1.9205465587,0.001170244897451398,1.9205465587044532
28,P7 WBbt:0006776,6.6387351778656125,15.0,2.25946653965,0.0013051465296294413,2.259466539652298
29,ABprpaaa WBbt:0006167,6.83399209486166,14.0,2.04858299595,0.0036393970312965773,2.048582995951417
30,ABprappp WBbt:0006702,8.39604743083004,18.0,2.143865926,0.0010382705285486731,2.143865925995669
31,ABplpaaaa WBbt:0006099,5.857707509881423,15.0,2.56072874494,0.00038473014728672097,2.5607287449392713
32,ABprpaap WBbt:0006253,6.443478260869565,12.0,1.86234817814,0.012284425181367952,1.8623481781376519
33,MSpppp WBbt:0006409,6.443478260869565,16.0,2.48313090418,0.00038473014728672097,2.483130904183536
34,ABarpapap WBbt:0005867,4.881422924901186,11.0,2.25344129555,0.0035079269729353605,2.253441295546559
35,ABplapaaa WBbt:0006472,5.271936758893281,11.0,2.0865197181,0.006212382723796004,2.0865197180986654
36,syncytium precursor WBbt:0008073,18.939920948616603,31.0,1.63675445553,0.0033722129076164476,1.6367544555281939
37,ABprpapa WBbt:0006259,6.6387351778656125,15.0,2.25946653965,0.0013051465296294413,2.259466539652298
38,ABplpppap WBbt:0006665,7.029249011857707,14.0,1.99167791273,0.0047725964301791966,1.9916779127305444
39,MSpaa WBbt:0006598,5.4671936758893285,9.0,1.6461827646,0.048575170376628125,1.6461827646038172
40,H cell WBbt:0008596,4.881422924901186,12.0,2.45829959514,0.0013051465296294413,2.4582995951417006
41,MSaappa WBbt:0006200,5.076679841897233,12.0,2.36374961071,0.0018720182407564012,2.3637496107131732
42,ABarpaaa WBbt:0006398,8.786561264822135,17.0,1.93477282951,0.0034581372572991343,1.9347728295096716
43,ABalpapa WBbt:0006573,7.8102766798418966,16.0,2.04858299595,0.0024615003208172,2.048582995951417
44,MSpaap WBbt:0005878,6.443478260869565,15.0,2.32793522267,0.0009539009480693876,2.327935222672065
45,MSaapaa WBbt:0005902,4.881422924901186,10.0,2.04858299595,0.009232143383541539,2.048582995951417
46,ABplpaaa WBbt:0006315,7.029249011857707,12.0,1.70715249663,0.02286386984723363,1.707152496626181
47,VB neuron WBbt:0005336,9.17707509881423,15.0,1.63450770954,0.021562096302019728,1.634507709535705
48,dorsal nerve cord WBbt:0006750,51.157312252964424,99.0,1.93520721946,3.443991870586567e-11,1.9352072194579226
49,ABprpappa WBbt:0006088,7.419762845849802,17.0,2.29117835074,0.0007040470839885873,2.2911783507351373
50,hyp7 syncytium WBbt:0005734,28.70276679841897,40.0,1.3935938748,0.014311694191036452,1.3935938747968823
51,pharyngeal muscle cell WBbt:0005451,74.39288537549406,104.0,1.39798314684,0.00044801136264515756,1.397983146843487
52,alimentary system WBbt:0005748,614.0830039525691,677.0,1.10245682692,2.9351461080017676e-05,1.1024568269150312
53,P3 WBbt:0006772,6.0529644268774705,15.0,2.47812459188,0.0005187454455028028,2.478124591876714
54,P6.pap WBbt:0006990,5.857707509881423,11.0,1.87786774629,0.013902693309175632,1.877867746288799
55,Eprp WBbt:0006507,9.762845849802371,19.0,1.94615384615,0.002292300472092318,1.9461538461538463
56,ABplapapa WBbt:0006677,6.248221343873518,12.0,1.9205465587,0.009578988392684161,1.9205465587044532
57,SMD WBbt:0005353,7.029249011857707,13.0,1.84941520468,0.010830601174738785,1.8494152046783627
58,posterior gonad arm WBbt:0005466,39.637154150197624,58.0,1.46327356854,0.002164853284161702,1.4632735685367266
59,ABplaaapa WBbt:0006680,8.200790513833994,15.0,1.82909196067,0.008235147239872752,1.8290919606709077
60,ABplpaap WBbt:0006077,7.029249011857707,12.0,1.70715249663,0.02286386984723363,1.707152496626181
61,post-embryonic cell WBbt:0007030,40.80869565217391,58.0,1.42126571489,0.0035079269729353605,1.4212657148945238
62,P9 WBbt:0006778,6.6387351778656125,15.0,2.25946653965,0.0013051465296294413,2.259466539652298
63,ABprppppa WBbt:0006055,6.248221343873518,13.0,2.08059210526,0.004021185027383345,2.080592105263158
64,gonadal primordium WBbt:0008366,10.543873517786562,17.0,1.61231069126,0.01878777195520267,1.6123106912580596
65,NSM WBbt:0003666,9.567588932806323,18.0,1.88135173098,0.0036807611727358814,1.8813517309757912
66,ABprpaapa WBbt:0006047,6.443478260869565,14.0,2.17273954116,0.002292300472092318,2.172739541160594
67,ABarpppap WBbt:0006251,6.6387351778656125,14.0,2.10883543701,0.0029974752829685105,2.108835437008812
68,ABprppaaa WBbt:0006583,4.881422924901186,10.0,2.04858299595,0.009232143383541539,2.048582995951417
69,ABplappp WBbt:0006470,7.419762845849802,13.0,1.75207756233,0.016232731627273726,1.7520775623268698
70,PVD WBbt:0006831,13.277470355731225,38.0,2.86199095023,2.5885831743948463e-10,2.8619909502262444
71,DD neuron WBbt:0005270,12.105928853754941,21.0,1.73468721431,0.005397193184675446,1.7346872143136998
72,ABalppap WBbt:0006112,6.83399209486166,13.0,1.9022556391,0.008437301100414997,1.9022556390977443
73,ABplpppaa WBbt:0006222,6.443478260869565,12.0,1.86234817814,0.012284425181367952,1.8623481781376519
74,ABplpaaap WBbt:0006313,6.0529644268774705,15.0,2.47812459188,0.0005187454455028028,2.478124591876714
75,ABpraapa WBbt:0006302,7.61501976284585,15.0,1.96979134226,0.004260586524667021,1.9697913422609779
76,ABprapaap WBbt:0006624,6.443478260869565,16.0,2.48313090418,0.00038473014728672097,2.483130904183536
77,seam cell WBbt:0005753,102.900395256917,146.0,1.41884780555,1.5569274838257878e-05,1.418847805545099
78,ABprapapa WBbt:0006510,7.029249011857707,15.0,2.13394062078,0.002172797885701571,2.133940620782726
79,uterine epithelial cell WBbt:0008435,21.673517786561266,33.0,1.52259546996,0.006939711790030897,1.5225954699638908
80,BDU WBbt:0006826,7.224505928853755,13.0,1.79943100996,0.013328267060387814,1.7994310099573256
81,Daa WBbt:0006289,6.0529644268774705,10.0,1.65208306125,0.04027058734934758,1.6520830612511428
82,ABplpappp WBbt:0006390,7.61501976284585,19.0,2.49506903353,0.00012422939629218495,2.495069033530572
83,ABplapppa WBbt:0006697,6.0529644268774705,12.0,1.9824996735,0.007488579361203399,1.9824996735013714
84,ABplpppp WBbt:0006647,7.419762845849802,13.0,1.75207756233,0.016232731627273726,1.7520775623268698
85,Cappa WBbt:0006664,5.076679841897233,10.0,1.96979134226,0.012284425181367952,1.9697913422609779
86,MSpapp WBbt:0006201,7.029249011857707,14.0,1.99167791273,0.0047725964301791966,1.9916779127305444
87,lateral nerve cord WBbt:0006769,16.206324110671936,34.0,2.09794644164,3.137701699429509e-05,2.0979464416369935
88,sex organ WBbt:0008422,138.4371541501976,179.0,1.29300548757,0.00025900126823629886,1.2930054875715926
89,ABalapaa WBbt:0006139,5.4671936758893285,12.0,2.19491035281,0.0034406296602361138,2.1949103528050893
90,ABprapppp WBbt:0006056,5.271936758893281,12.0,2.27620332883,0.002498135614790766,2.2762033288349075
91,ABarpppp WBbt:0006532,5.857707509881423,11.0,1.87786774629,0.013902693309175632,1.877867746288799
92,ABarapaa WBbt:0006515,7.224505928853755,14.0,1.93784877995,0.005979259524406468,1.937848779954043
93,AIY WBbt:0005413,15.034782608695652,26.0,1.72932330827,0.0029974752829685105,1.7293233082706767
94,ABplaapp WBbt:0005896,5.271936758893281,10.0,1.89683610736,0.01568857128903849,1.8968361073624231
95,ABalaapp WBbt:0006553,6.443478260869565,12.0,1.86234817814,0.012284425181367952,1.8623481781376519
96,ABplaappa WBbt:0006519,7.61501976284585,15.0,1.96979134226,0.004260586524667021,1.9697913422609779
97,RMER WBbt:0005023,5.271936758893281,10.0,1.89683610736,0.01568857128903849,1.8968361073624231
98,MSaapa WBbt:0006536,5.662450592885375,11.0,1.94262180651,0.010845678541733577,1.9426218065056542
99,midbody WBbt:0005740,139.02292490118577,181.0,1.30194354729,0.00016922690238200072,1.3019435472865395
100,vulF WBbt:0006768,12.301185770750987,19.0,1.54456654457,0.022196146749455296,1.5445665445665446
101,uterine toroidal epithelial cell WBbt:0006784,9.762845849802371,16.0,1.63886639676,0.01839212912118515,1.6388663967611337
