#intestine_enriched_W
,Tissue,Expected,Observed,Fold Change,Q value
0,mu_int_R(WBbt:0003822),14.732489117530669,26.0,1.7648070052915739,0.024706861285179915
1,muscle cell(WBbt:0003675),172.29521171349427,206.0,1.1956223156250718,0.016293602998615597
2,alimentary system(WBbt:0005748),392.6582904629996,499.0,1.270825071365763,2.3648662742141263e-20
3,hypodermis(WBbt:0005733),187.2774040364068,236.0,1.260162704701532,0.00012709307718468215
4,mu_int_L(WBbt:0003833),14.732489117530669,26.0,1.7648070052915739,0.024706861285179915
5,intestine(WBbt:0005772),298.5201820340325,411.0,1.3767913351772791,2.3648662742141263e-20
6,epithelial system(WBbt:0005730),207.7530668777206,245.0,1.1792846367182739,0.010305247538455785
7,body wall musculature(WBbt:0005813),155.19054214483577,204.0,1.3145130958406697,4.6295110560705214e-05
8,muscular system(WBbt:0005737),230.8506133755441,273.0,1.1825829527075502,0.0030718326449488006
9,digestive tract(WBbt:0005743),383.54412346656113,490.0,1.2775583564447965,2.3648662742141263e-20
10,pharynx(WBbt:0003681),227.60447170557975,285.0,1.2521722348612943,1.1511501629302665e-05
