#Ray_Enriched
,Tissue,Expected,Observed,Fold Change,Q value
0,male-specific(WBbt:0005757),0.37989711119905023,2.0,5.264583333333333,0.038040223560426446
1,lumbar ganglion left(WBbt:0005098),0.6034823901859913,3.0,4.971147540983607,0.026837057704546148
2,HSNL(WBbt:0004758),0.21369212504946578,2.0,9.35925925925926,0.026837057704546148
3,embryonic cell(WBbt:0007028),1.8717847249703206,5.0,2.671247357293869,0.036531138649166905
4,deirid sensillum(WBbt:0006926),0.13454689354966362,1.0,7.432352941176471,0.042864436052961245
5,AFDR(WBbt:0003991),0.10684606252473289,1.0,9.35925925925926,0.036531138649166905
6,serotonergic neuron(WBbt:0006837),0.46102097348634746,2.0,4.338197424892703,0.04455117765744676
7,apoptotic cell(WBbt:0006925),0.10882469331222794,2.0,18.37818181818182,0.026837057704546148
8,oxygene sensory neuron(WBbt:0008432),0.20973486347447567,2.0,9.535849056603773,0.026837057704546148
9,HSNR(WBbt:0004757),0.21171349426197072,2.0,9.446728971962617,0.026837057704546148
10,PVDL(WBbt:0004090),0.13454689354966362,1.0,7.432352941176471,0.042864436052961245
11,spermathecal-uterine junction(WBbt:0006756),0.11871784724970319,1.0,8.423333333333334,0.03823899784042642
12,ASJR(WBbt:0003885),0.15829046299960428,1.0,6.3175,0.0460479477365896
13,interfacial epithelial cell(WBbt:0005754),0.6390977443609023,3.0,4.694117647058824,0.026837057704546148
14,AWBL(WBbt:0003829),0.14641867827463395,1.0,6.8297297297297295,0.04455117765744676
15,PVDR(WBbt:0004088),0.13454689354966362,1.0,7.432352941176471,0.042864436052961245
16,ventral cord blast cell(WBbt:0008115),0.16224772457459435,2.0,12.326829268292684,0.026837057704546148
17,blast cell(WBbt:0006783),0.5500593589236249,3.0,5.453956834532374,0.026837057704546148
18,posterior lateral right ganglion(WBbt:0005463),0.21567075583696083,2.0,9.273394495412845,0.026837057704546148
19,deirid neuron(WBbt:0006928),0.11673921646220815,1.0,8.566101694915254,0.03823899784042642
20,accessory cell(WBbt:0005762),0.3007518796992481,2.0,6.65,0.026837057704546148
21,ASER(WBbt:0003903),0.259200633161852,2.0,7.7160305343511455,0.026837057704546148
22,PQR(WBbt:0004096),0.11080332409972299,2.0,18.05,0.026837057704546148
23,CANR(WBbt:0004947),0.14246141669964385,1.0,7.019444444444444,0.04455117765744676
24,socket cell(WBbt:0005750),0.17016224772457458,1.0,5.876744186046512,0.04998408283985052
25,AFDL(WBbt:0003993),0.10882469331222794,1.0,9.18909090909091,0.03655413255743305
26,organism(WBbt:0007833),0.15829046299960428,1.0,6.3175,0.0460479477365896
27,ray(WBbt:0006941),0.148397309062129,2.0,13.477333333333334,0.026837057704546148
28,P11(WBbt:0004410),0.1147605856747131,2.0,17.42758620689655,0.026837057704546148
29,lumbar right ganglion neuron(WBbt:0005600),0.5955678670360111,3.0,5.037209302325581,0.026837057704546148
30,ASGR(WBbt:0003891),0.11871784724970319,1.0,8.423333333333334,0.03823899784042642
31,posterior lateral left ganglion(WBbt:0005464),0.33438860308666407,3.0,8.971597633136094,0.026837057704546148
32,hyp7 precursor cell(WBbt:0008069),0.10288880094974277,2.0,19.43846153846154,0.026837057704546148
33,ray neuron(WBbt:0006971),0.10684606252473289,2.0,18.71851851851852,0.026837057704546148
34,lumbar left ganglion neuron(WBbt:0005097),0.5757815591610606,3.0,5.210309278350516,0.026837057704546148
35,male(WBbt:0007850),0.14641867827463395,1.0,6.8297297297297295,0.04455117765744676
36,neuronal sheath cell(WBbt:0005811),0.1523545706371191,2.0,13.127272727272729,0.026837057704546148
37,PVQL(WBbt:0004076),0.09893153937475267,1.0,10.108,0.03614346019224156
38,carbon dioxide sensory neuron(WBbt:0008430),0.38187574198654534,2.0,5.2373056994818645,0.038040223560426446
39,hyp4(WBbt:0004687),0.10486743173723784,1.0,9.535849056603773,0.036531138649166905
40,AWBR(WBbt:0003828),0.1444400474871389,1.0,6.923287671232877,0.04455117765744676
41,ventral nerve cord(WBbt:0005829),0.9022556390977443,3.0,3.325,0.04455117765744676
42,PVQR(WBbt:0004074),0.09893153937475267,1.0,10.108,0.03614346019224156
43,ASGL(WBbt:0003892),0.12069647803719827,1.0,8.285245901639344,0.03823899784042642
44,syncytium precursor(WBbt:0008073),0.1919271863870202,2.0,10.42061855670103,0.026837057704546148
45,AVM(WBbt:0003832),0.14246141669964385,1.0,7.019444444444444,0.04455117765744676
46,dopaminergic neuron(WBbt:0006746),0.2077562326869806,2.0,9.626666666666667,0.026837057704546148
47,PVM(WBbt:0004086),0.11673921646220815,1.0,8.566101694915254,0.03823899784042642
48,cholinergic neuron(WBbt:0006840),0.6727344677483181,3.0,4.459411764705883,0.027964084463119803
49,anterior ganglion (post)(WBbt:0005371),0.42540561931143644,2.0,4.7013953488372096,0.042845362696793246
50,lumbar ganglion right(WBbt:0005601),0.6212900672734468,3.0,4.828662420382165,0.026837057704546148
51,CANL(WBbt:0004949),0.1444400474871389,1.0,6.923287671232877,0.04455117765744676
52,ASJL(WBbt:0003886),0.16224772457459435,1.0,6.163414634146342,0.04646949738703932
53,ASEL(WBbt:0003904),0.259200633161852,2.0,7.7160305343511455,0.026837057704546148
